,CODIGO,PERIODO_ACADEMICO,NUM_CREDITOS,GPA,real_GPA
23211,55712568,201710,8.0,36.8,4.6
23212,55712569,201220,17.0,60.0,3.53
23213,55712569,201510,12.0,30.0,2.5
23214,55712569,201520,18.0,43.900000000000006,2.44
23215,55712569,201610,9.0,22.1,2.46
23216,55712569,201620,9.0,31.799999999999997,3.53
23217,55712569,201710,9.0,33.3,3.7
23218,55712569,201720,5.0,15.0,3.0
23219,55712569,201810,16.0,51.5,3.22
23220,55712569,201820,18.0,8.0,0.44
23221,55712574,201220,17.0,50.0,2.94
23222,55712575,201220,17.0,64.3,3.78
23223,55712575,201310,18.0,54.800000000000004,3.04
23224,55712575,201320,17.0,64.5,3.79
23225,55712577,201220,17.0,51.300000000000004,3.02
23226,55712577,201310,17.0,50.6,2.98
23227,55712577,201320,5.0,16.6,3.32
23228,55712577,201410,16.0,44.6,2.79
23229,55712578,201220,17.0,59.199999999999996,3.48
23230,55712578,201310,18.0,55.60000000000001,3.09
23231,55712578,201320,18.0,46.6,2.59
23232,55712578,201410,16.0,52.900000000000006,3.31
23233,55712578,201420,16.0,41.7,2.61
23234,55712579,201220,15.0,44.6,2.97
23235,55712579,201310,17.0,50.300000000000004,2.96
23236,55712579,201320,18.0,56.5,3.14
23237,55712579,201410,5.0,16.2,3.24
23238,55712579,201420,9.0,20.6,2.29
23239,55712579,201510,18.0,44.6,2.48
23240,55712579,201520,5.0,18.0,3.6
23241,55712579,201610,9.0,31.7,3.52
23242,55712579,201620,17.0,48.0,2.82
23243,55712579,201710,9.0,26.700000000000003,2.97
23244,55712580,201220,17.0,34.1,2.01
23245,55712580,201320,15.0,20.7,1.38
23246,55712581,201220,17.0,60.099999999999994,3.54
23247,55712581,201310,18.0,59.60000000000001,3.31
23248,55712581,201320,14.0,50.8,3.63
23249,55712581,201410,17.0,52.800000000000004,3.11
23250,55712581,201420,18.0,61.2,3.4
23251,55712581,201510,18.0,61.4,3.41
23252,55712581,201520,18.0,61.99999999999999,3.44
23253,55712581,201610,17.0,58.2,3.42
23254,55712581,201620,17.0,66.1,3.89
23255,55712581,201710,15.0,45.1,3.01
23256,55712581,201720,8.0,38.4,4.8
23257,55712582,201220,17.0,63.3,3.72
23258,55712582,201310,18.0,60.800000000000004,3.38
23259,55712582,201320,17.0,31.8,1.87
23260,55712585,201220,17.0,14.7,0.86
23261,55712586,201220,17.0,61.1,3.59
23262,55712587,201220,17.0,59.7,3.51
23263,55712587,201310,18.0,58.699999999999996,3.26
23264,55712587,201320,18.0,57.6,3.2
23265,55712587,201410,18.0,66.0,3.67
23266,55712587,201420,18.0,65.7,3.65
23267,55712587,201510,18.0,67.4,3.74
23268,55712587,201520,18.0,65.1,3.62
23269,55712587,201610,18.0,58.199999999999996,3.23
23270,55712587,201620,15.0,57.9,3.86
23271,55712587,201710,8.0,35.2,4.4
23272,55712588,201220,17.0,56.8,3.34
23273,55712588,201310,15.0,50.900000000000006,3.39
23274,55712588,201320,18.0,58.2,3.23
23275,55712588,201410,9.0,30.6,3.4
23276,55712588,201420,16.0,52.3,3.27
23277,55712588,201510,9.0,30.6,3.4
23278,55712588,201520,15.0,51.300000000000004,3.42
23279,55712588,201610,18.0,62.800000000000004,3.49
23280,55712588,201620,18.0,42.2,2.34
23281,55712588,201710,17.0,63.8,3.75
23282,55712588,201720,18.0,64.7,3.59
23283,55712588,201721,2.0,8.4,4.2
23284,55712588,201810,8.0,32.8,4.1
23285,55712590,201220,17.0,60.99999999999999,3.59
23286,55712590,201310,18.0,60.00000000000001,3.33
23287,55712590,201320,18.0,68.8,3.82
23288,55712590,201410,18.0,57.1,3.17
23289,55712590,201420,18.0,65.5,3.64
23290,55712590,201510,18.0,65.1,3.62
23291,55712590,201520,18.0,59.30000000000001,3.29
23292,55712590,201610,18.0,66.29999999999998,3.68
23293,55712590,201620,14.0,38.2,2.73
23294,55712590,201710,8.0,36.0,4.5
23295,55712591,201220,17.0,62.8,3.69
23296,55712591,201310,18.0,63.7,3.54
23297,55712591,201320,18.0,68.69999999999999,3.82
23298,55712591,201410,18.0,72.39999999999999,4.02
23299,55712591,201420,18.0,71.39999999999999,3.97
23300,55712591,201510,18.0,67.5,3.75
23301,55712591,201520,18.0,69.1,3.84
23302,55712591,201610,18.0,74.0,4.11
23303,55712591,201620,17.0,54.9,3.23
23304,55712594,201220,17.0,59.9,3.52
23305,55712595,201220,15.0,53.599999999999994,3.57
23306,55712595,201310,12.0,25.6,2.13
23307,55712595,201320,15.0,13.8,0.92
23308,55712595,201410,4.0,8.2,2.05
23309,55712599,201220,17.0,60.2,3.54
23310,55712599,201310,15.0,50.8,3.39
23311,55712599,201320,14.0,41.0,2.93
23312,55712600,201220,17.0,48.699999999999996,2.86
23313,55712600,201310,12.0,31.099999999999998,2.59
23314,55712600,201320,5.0,14.0,2.8
23315,55712600,201410,4.0,12.0,3.0
23316,55712601,201220,17.0,68.2,4.01
23317,55712601,201310,18.0,61.5,3.42
23318,55712601,201320,18.0,66.5,3.69
23319,55712601,201410,18.0,59.39999999999999,3.3
23320,55712601,201420,15.0,48.1,3.21
23321,55712601,201510,18.0,67.9,3.77
23322,55712601,201520,18.0,68.80000000000001,3.82
23323,55712601,201610,17.0,63.599999999999994,3.74
23324,55712601,201620,18.0,56.900000000000006,3.16
23325,55712601,201710,10.0,42.8,4.28
23326,55712604,201220,17.0,66.3,3.9
23327,55712604,201310,18.0,65.0,3.61
23328,55712604,201320,17.0,61.900000000000006,3.64
23329,55712604,201410,17.0,58.0,3.41
23330,55712604,201420,18.0,60.50000000000001,3.36
23331,55712604,201510,17.0,47.699999999999996,2.81
23332,55712604,201520,17.0,56.99999999999999,3.35
23333,55712604,201610,18.0,64.8,3.6
23334,55712604,201620,18.0,67.10000000000001,3.73
23335,55712604,201710,8.0,35.2,4.4
23336,55712605,201220,17.0,57.0,3.35
23337,55712606,201220,17.0,59.199999999999996,3.48
23338,55712606,201310,18.0,62.400000000000006,3.47
23339,55712606,201320,18.0,60.099999999999994,3.34
23340,55712606,201410,18.0,57.800000000000004,3.21
23341,55712606,201510,9.0,28.200000000000003,3.13
23342,55712606,201520,18.0,63.19999999999999,3.51
23343,55712606,201620,9.0,29.700000000000003,3.3
23344,55712606,201810,18.0,63.00000000000001,3.5
23345,55712606,201811,3.0,10.2,3.4
23346,55712606,201820,18.0,64.19999999999999,3.57
23347,55712606,201910,16.0,59.800000000000004,3.74
23348,55712606,201920,12.0,32.0,2.67
23349,55712609,201220,17.0,51.500000000000014,3.03
23350,55712611,201220,17.0,56.2,3.31
23351,55712611,201310,13.0,37.0,2.85
23352,55712611,201320,12.0,36.8,3.07
23353,55712611,201410,14.0,47.1,3.36
23354,55712611,201420,11.0,21.1,1.92
23355,55712611,201510,13.0,40.8,3.14
23356,55712611,201620,15.0,38.5,2.57
23357,55712611,201710,18.0,46.4,2.58
23358,55712611,201910,7.0,23.5,3.36
23359,55712612,201220,17.0,65.9,3.88
23360,55712612,201320,18.0,61.4,3.41
23361,55712612,201410,18.0,65.69999999999999,3.65
23362,55712612,201420,18.0,66.5,3.69
23363,55712612,201510,18.0,62.1,3.45
23364,55712612,201520,18.0,65.9,3.66
23365,55712612,201610,18.0,67.6,3.76
23366,55712612,201620,18.0,74.19999999999999,4.12
23367,55712612,201710,16.0,50.0,3.12
23368,55712612,201720,8.0,33.6,4.2
23369,55712613,201220,15.0,49.6,3.31
23370,55712613,201310,10.0,15.7,1.57
23371,55712613,201320,5.0,10.399999999999999,2.08
23372,55712614,201220,17.0,58.79999999999999,3.46
23373,55712614,201310,18.0,54.89999999999999,3.05
23374,55712614,201320,14.0,48.8,3.49
23375,55712614,201410,16.0,42.60000000000001,2.66
23376,55712614,201420,17.0,50.7,2.98
23377,55712614,201510,18.0,59.9,3.33
23378,55712614,201520,18.0,55.5,3.08
23379,55712614,201610,14.0,47.199999999999996,3.37
23380,55712614,201620,18.0,55.3,3.07
23381,55712614,201710,17.0,52.800000000000004,3.11
23382,55712614,201720,18.0,49.6,2.76
23383,55712614,201810,15.0,53.300000000000004,3.55
23384,55712614,201910,8.0,33.6,4.2
23385,55712615,201220,17.0,59.599999999999994,3.51
23386,55712615,201310,14.0,36.5,2.61
23387,55713001,201310,18.0,63.0,3.5
23388,55713001,201320,15.0,46.3,3.09
23389,55713001,201410,17.0,35.50000000000001,2.09
23390,55713001,201420,16.0,48.1,3.01
23391,55713001,201510,5.0,17.2,3.44
23392,55713001,201520,15.0,45.5,3.03
23393,55713001,201610,15.0,45.4,3.03
23394,55713001,201620,15.0,43.6,2.91
23395,55713001,201710,16.0,43.7,2.73
23396,55713001,201720,5.0,13.0,2.6
23397,55713001,202010,9.0,17.099999999999998,1.9
23398,55713002,201310,15.0,54.59999999999999,3.64
23399,55713002,201320,18.0,56.5,3.14
23400,55713002,201410,15.0,46.2,3.08
23401,55713002,201420,15.0,50.5,3.37
23402,55713002,201510,18.0,64.7,3.59
23403,55713002,201520,18.0,55.5,3.08
23404,55713002,201610,15.0,47.599999999999994,3.17
23405,55713002,201620,18.0,39.4,2.19
23406,55713002,201710,12.0,26.1,2.18
23407,55713002,201720,17.0,54.2,3.19
23408,55713002,201810,5.0,16.1,3.22
23409,55713002,202020,8.0,29.9,3.74
23410,55713004,201310,17.0,60.300000000000004,3.55
23411,55713004,201320,15.0,51.5,3.43
23412,55713004,201410,15.0,43.400000000000006,2.89
23413,55713004,201510,15.0,38.900000000000006,2.59
23414,55713004,201520,17.0,50.89999999999999,2.99
23415,55713005,201310,17.0,58.300000000000004,3.43
23416,55713005,201320,16.0,54.0,3.38
23417,55713005,201410,13.0,39.10000000000001,3.01
23418,55713005,201420,17.0,48.3,2.84
23419,55713005,201510,18.0,56.0,3.11
23420,55713005,201520,16.0,45.900000000000006,2.87
23421,55713005,201610,15.0,46.599999999999994,3.11
23422,55713005,201620,18.0,50.0,2.78
23423,55713005,201710,8.0,28.099999999999998,3.51
23424,55713005,201720,9.0,27.8,3.09
23425,55713010,201310,17.0,52.9,3.11
23426,55713010,201320,16.0,44.3,2.77
23427,55713010,201410,4.0,12.0,3.0
23428,55713010,201420,17.0,50.099999999999994,2.95
23429,55713010,201510,15.0,38.9,2.59
23430,55713010,201520,17.0,40.0,2.35
23431,55713010,201610,15.0,42.0,2.8
23432,55713010,201620,7.0,17.5,2.5
23433,55713013,201310,17.0,69.5,4.09
23434,55713013,201320,18.0,68.4,3.8
23435,55713013,201410,18.0,74.1,4.12
23436,55713013,201420,18.0,69.1,3.84
23437,55713013,201510,18.0,70.9,3.94
23438,55713013,201520,18.0,67.5,3.75
23439,55713013,201610,18.0,68.6,3.81
23440,55713013,201620,18.0,74.5,4.14
23441,55713013,201710,17.0,57.3,3.37
23442,55713014,201310,17.0,63.9,3.76
23443,55713014,201320,15.0,51.599999999999994,3.44
23444,55713014,201410,18.0,64.6,3.59
23445,55713014,201420,18.0,64.0,3.56
23446,55713014,201510,11.0,23.9,2.17
23447,55713015,201310,17.0,43.900000000000006,2.58
23448,55713017,201310,17.0,57.0,3.35
23449,55713017,201320,15.0,38.0,2.53
23450,55713017,201410,17.0,47.699999999999996,2.81
23451,55713017,201420,6.0,17.6,2.93
23452,55713017,201510,16.0,52.1,3.26
23453,55713017,201520,15.0,40.699999999999996,2.71
23454,55713017,201610,18.0,50.1,2.78
23455,55713018,201310,17.0,51.300000000000004,3.02
23456,55713019,201310,17.0,70.7,4.16
23457,55713019,201320,18.0,64.6,3.59
23458,55713019,201420,18.0,62.49999999999999,3.47
23459,55713019,201510,18.0,68.60000000000001,3.81
23460,55713019,201520,18.0,65.5,3.64
23461,55713019,201610,18.0,66.0,3.67
23462,55713019,201620,18.0,63.199999999999996,3.51
23463,55713019,201710,20.0,76.7,3.84
23464,55713019,201720,18.0,53.0,2.94
23465,55713019,201721,2.0,8.0,4.0
23466,55713019,201810,8.0,35.2,4.4
23467,55713022,201310,17.0,63.89999999999999,3.76
23468,55713022,201320,18.0,67.1,3.73
23469,55713022,201410,18.0,71.89999999999999,3.99
23470,55713022,201420,18.0,67.7,3.76
23471,55713022,201510,18.0,63.20000000000001,3.51
23472,55713022,201520,18.0,70.8,3.93
23473,55713022,201610,18.0,69.3,3.85
23474,55713022,201620,18.0,73.8,4.1
23475,55713022,201710,9.0,19.9,2.21
23476,55713022,201720,8.0,32.8,4.1
23477,55713023,201310,17.0,64.69999999999999,3.81
23478,55713023,201320,18.0,60.5,3.36
23479,55713023,201410,18.0,68.0,3.78
23480,55713023,201420,18.0,57.89999999999999,3.22
23481,55713023,201510,17.0,61.4,3.61
23482,55713023,201520,18.0,63.7,3.54
23483,55713023,201610,18.0,61.8,3.43
23484,55713023,201620,18.0,67.39999999999999,3.74
23485,55713023,201621,2.0,7.8,3.9
23486,55713023,201710,17.0,48.400000000000006,2.85
23487,55713023,201720,8.0,37.6,4.7
23488,55713024,201310,17.0,66.5,3.91
23489,55713024,201320,18.0,67.4,3.74
23490,55713024,201410,18.0,74.3,4.13
23491,55713024,201420,18.0,68.9,3.83
23492,55713024,201510,18.0,70.80000000000001,3.93
23493,55713024,201520,18.0,73.5,4.08
23494,55713024,201610,18.0,74.80000000000001,4.16
23495,55713024,201620,18.0,80.7,4.48
23496,55713024,201710,17.0,58.8,3.46
23497,55713025,201310,17.0,0.0,0.0
23498,55713027,201310,15.0,49.3,3.29
23499,55713029,201310,17.0,56.4,3.32
23500,55713029,201320,16.0,51.3,3.21
23501,55713029,201410,15.0,46.5,3.1
23502,55713029,201420,18.0,50.6,2.81
23503,55713029,201510,18.0,62.49999999999999,3.47
23504,55713029,201520,17.0,48.2,2.84
23505,55713029,201610,15.0,46.199999999999996,3.08
23506,55713029,201620,18.0,60.89999999999999,3.38
23507,55713029,201710,16.0,57.199999999999996,3.58
23508,55713029,201720,18.0,49.2,2.73
23509,55713029,201810,9.0,31.0,3.44
23510,55713029,201820,14.0,56.0,4.0
23511,55713030,201310,17.0,62.89999999999999,3.7
23512,55713030,201320,18.0,60.19999999999999,3.34
23513,55713030,201410,18.0,62.1,3.45
23514,55713030,201420,18.0,56.400000000000006,3.13
23515,55713030,201510,18.0,62.1,3.45
23516,55713030,201520,18.0,62.699999999999996,3.48
23517,55713030,201610,18.0,63.300000000000004,3.52
23518,55713030,201620,18.0,67.0,3.72
23519,55713030,201710,18.0,51.400000000000006,2.86
23520,55713030,201720,8.0,36.0,4.5
23521,55713031,201310,15.0,50.5,3.37
23522,55713031,201320,13.0,42.2,3.25
23523,55713031,201410,9.0,18.1,2.01
23524,55713035,201310,17.0,69.3,4.08
23525,55713035,201320,18.0,65.5,3.64
23526,55713035,201410,18.0,62.099999999999994,3.45
23527,55713035,201420,18.0,66.4,3.69
23528,55713035,201510,18.0,70.9,3.94
23529,55713035,201520,18.0,71.1,3.95
23530,55713035,201610,18.0,69.3,3.85
23531,55713035,201611,3.0,11.7,3.9
23532,55713035,201620,22.0,69.6,3.16
23533,55713035,201621,2.0,8.6,4.3
23534,55713035,201710,8.0,38.4,4.8
23535,55713036,201310,15.0,54.3,3.62
23536,55713036,201320,18.0,64.1,3.56
23537,55713036,201410,18.0,65.5,3.64
23538,55713036,201420,18.0,68.7,3.82
23539,55713036,201510,18.0,68.6,3.81
23540,55713036,201520,18.0,69.9,3.88
23541,55713036,201610,18.0,62.99999999999999,3.5
23542,55713036,201620,18.0,70.89999999999999,3.94
23543,55713036,201710,9.0,37.5,4.17
23544,55713036,201810,15.0,48.199999999999996,3.21
23545,55713038,201310,17.0,58.2,3.42
23546,55713038,201320,17.0,49.8,2.93
23547,55713038,201410,17.0,49.39999999999999,2.91
23548,55713038,201420,7.0,21.4,3.06
23549,55713038,201510,9.0,24.5,2.72
23550,55713038,201520,16.0,54.300000000000004,3.39
23551,55713038,201610,18.0,53.89999999999999,2.99
23552,55713038,201620,18.0,47.599999999999994,2.64
23553,55713038,201710,5.0,15.799999999999999,3.16
23554,55713038,201720,17.0,41.6,2.45
23555,55713038,201810,3.0,10.3,3.43
23556,55713038,201811,3.0,10.5,3.5
23557,55713038,201820,9.0,29.7,3.3
23558,55713038,201920,9.0,29.7,3.3
23559,55713041,201310,17.0,59.10000000000001,3.48
23560,55713041,201320,18.0,50.3,2.79
23561,55713041,201410,18.0,68.2,3.79
23562,55713041,201420,18.0,71.7,3.98
23563,55713041,201510,18.0,66.9,3.72
23564,55713041,201520,18.0,67.8,3.77
23565,55713041,201610,18.0,68.5,3.81
23566,55713041,201620,18.0,66.4,3.69
23567,55713041,201710,17.0,49.800000000000004,2.93
23568,55713041,201720,9.0,35.1,3.9
23569,55713041,201810,8.0,36.0,4.5
23570,55713042,201310,17.0,70.3,4.14
23571,55713042,201320,18.0,71.1,3.95
23572,55713042,201410,18.0,75.9,4.22
23573,55713042,201420,18.0,73.60000000000001,4.09
23574,55713042,201510,18.0,71.4,3.97
23575,55713042,201520,18.0,71.39999999999999,3.97
23576,55713042,201610,18.0,71.6,3.98
23577,55713042,201620,9.0,36.39999999999999,4.04
23578,55713042,201710,18.0,63.6,3.53
23579,55713042,201810,8.0,36.8,4.6
23580,55713043,201310,17.0,55.4,3.26
23581,55713043,201320,14.0,42.0,3.0
23582,55713043,201410,15.0,46.39999999999999,3.09
23583,55713043,201420,14.0,40.1,2.86
23584,55713044,201310,17.0,55.7,3.28
23585,55713045,201310,17.0,67.5,3.97
23586,55713045,201320,18.0,70.0,3.89
23587,55713045,201410,18.0,76.4,4.24
23588,55713045,201420,18.0,70.0,3.89
23589,55713045,201510,18.0,75.70000000000002,4.21
23590,55713045,201520,18.0,73.8,4.1
23591,55713045,201610,18.0,72.5,4.03
23592,55713045,201611,3.0,12.899999999999999,4.3
23593,55713045,201620,22.0,76.0,3.45
23594,55713045,201621,2.0,8.8,4.4
23595,55713045,201710,8.0,38.4,4.8
23596,55713046,201310,15.0,47.1,3.14
23597,55713046,201320,12.0,7.2,0.6
23598,55713046,201410,3.0,0.7,0.23
23599,55713047,201310,14.0,41.2,2.94
23600,55713047,201320,15.0,36.1,2.41
23601,55713047,201410,17.0,31.1,1.83
23602,55713048,201310,17.0,57.5,3.38
23603,55713048,201320,18.0,58.3,3.24
23604,55713048,201410,15.0,42.5,2.83
23605,55713048,201420,17.0,50.9,2.99
23606,55713048,201510,18.0,59.39999999999999,3.3
23607,55713048,201520,14.0,42.1,3.01
23608,55713048,201610,18.0,51.7,2.87
23609,55713050,201310,17.0,63.099999999999994,3.71
23610,55713050,201320,18.0,69.00000000000001,3.83
23611,55713050,201410,17.0,60.3,3.55
23612,55713050,201420,18.0,63.3,3.52
23613,55713050,201510,18.0,65.89999999999999,3.66
23614,55713050,201520,17.0,59.199999999999996,3.48
23615,55713050,201610,18.0,65.70000000000002,3.65
23616,55713050,201620,18.0,75.49999999999999,4.19
23617,55713050,201710,14.0,40.8,2.91
23618,55713050,201720,8.0,32.0,4.0
23619,55713051,201310,17.0,51.40000000000001,3.02
23620,55713051,201320,9.0,19.700000000000003,2.19
23621,55713051,201410,5.0,17.3,3.46
23622,55713051,201420,18.0,45.400000000000006,2.52
23623,55713052,201310,17.0,55.199999999999996,3.25
23624,55713052,201320,17.0,56.599999999999994,3.33
23625,55713052,201410,16.0,49.300000000000004,3.08
23626,55713052,201420,16.0,46.9,2.93
23627,55713052,201510,18.0,57.599999999999994,3.2
23628,55713052,201520,17.0,49.10000000000001,2.89
23629,55713052,201610,15.0,49.89999999999999,3.33
23630,55713052,201620,18.0,60.2,3.34
23631,55713052,201710,18.0,45.099999999999994,2.51
23632,55713052,201720,18.0,63.8,3.54
23633,55713052,201810,8.0,26.3,3.29
23634,55713052,201820,7.0,26.4,3.77
23635,55713052,201910,8.0,34.4,4.3
23636,55713053,201310,17.0,65.2,3.84
23637,55713053,201320,18.0,61.9,3.44
23638,55713053,201410,18.0,71.7,3.98
23639,55713053,201420,18.0,64.8,3.6
23640,55713053,201510,18.0,66.6,3.7
23641,55713053,201520,18.0,64.2,3.57
23642,55713053,201610,18.0,69.2,3.84
23643,55713053,201620,18.0,72.8,4.04
23644,55713053,201710,17.0,57.800000000000004,3.4
23645,55713054,201310,17.0,66.5,3.91
23646,55713054,201320,18.0,67.7,3.76
23647,55713054,201410,18.0,70.5,3.92
23648,55713054,201420,18.0,63.599999999999994,3.53
23649,55713054,201510,18.0,65.0,3.61
23650,55713054,201520,18.0,67.8,3.77
23651,55713054,201610,18.0,67.10000000000001,3.73
23652,55713054,201611,3.0,12.0,4.0
23653,55713054,201620,22.0,74.19999999999999,3.37
23654,55713054,201621,2.0,8.4,4.2
23655,55713054,201710,8.0,34.4,4.3
23656,55713055,201310,17.0,54.99999999999999,3.24
23657,55713055,201320,18.0,53.6,2.98
23658,55713055,201410,17.0,52.800000000000004,3.11
23659,55713055,201420,5.0,15.600000000000001,3.12
23660,55713055,201510,18.0,55.9,3.11
23661,55713055,201520,18.0,62.0,3.44
23662,55713055,201610,15.0,46.8,3.12
23663,55713055,201620,18.0,51.3,2.85
23664,55713055,201710,6.0,20.1,3.35
23665,55713055,201720,18.0,55.30000000000001,3.07
23666,55713055,201810,18.0,55.3,3.07
23667,55713055,201811,2.0,7.4,3.7
23668,55713055,201820,18.0,56.4,3.13
23669,55713055,201920,8.0,25.200000000000003,3.15
23670,55713055,202010,6.0,24.0,4.0
23671,55713055,202020,12.0,40.0,3.33
23672,55713056,201310,17.0,67.2,3.95
23673,55713056,201320,18.0,68.7,3.82
23674,55713056,201410,18.0,71.5,3.97
23675,55713056,201420,18.0,72.5,4.03
23676,55713056,201510,18.0,70.0,3.89
23677,55713056,201520,18.0,70.5,3.92
23678,55713056,201610,18.0,71.0,3.94
23679,55713056,201620,9.0,35.9,3.99
23680,55713056,201710,14.0,62.400000000000006,4.46
23681,55713056,201810,4.0,0.0,0.0
23682,55713056,201820,8.0,39.2,4.9
23683,55713057,201310,17.0,64.7,3.81
23684,55713057,201320,18.0,61.599999999999994,3.42
23685,55713057,201410,18.0,70.2,3.9
23686,55713057,201420,18.0,58.3,3.24
23687,55713057,201510,18.0,61.699999999999996,3.43
23688,55713057,201520,18.0,71.99999999999999,4.0
23689,55713057,201610,18.0,70.8,3.93
23690,55713057,201620,18.0,56.3,3.13
23691,55713057,201710,16.0,62.5,3.91
23692,55713057,201820,8.0,34.4,4.3
23693,55713060,201310,17.0,52.3,3.08
23694,55713060,201320,8.0,26.3,3.29
23695,55713060,201410,17.0,49.1,2.89
23696,55713060,201510,9.0,25.8,2.87
23697,55713062,201310,15.0,50.4,3.36
23698,55713063,201310,17.0,61.3,3.61
23699,55713063,201320,18.0,60.3,3.35
23700,55713063,201410,17.0,52.7,3.1
23701,55713063,201420,15.0,56.699999999999996,3.78
23702,55713063,201510,18.0,60.400000000000006,3.36
23703,55713063,201520,17.0,54.9,3.23
23704,55713063,201610,18.0,55.2,3.07
23705,55713063,201620,17.0,55.2,3.25
23706,55713063,201710,15.0,40.7,2.71
23707,55713063,201720,18.0,68.8,3.82
23708,55713063,201721,2.0,6.8,3.4
23709,55713063,201810,11.0,43.8,3.98
23710,55713069,201310,17.0,53.1,3.12
23711,55713069,201320,18.0,56.800000000000004,3.16
23712,55713069,201410,18.0,50.9,2.83
23713,55713069,201420,18.0,44.7,2.48
23714,55713071,201310,17.0,75.3,4.43
23715,55713071,201320,18.0,71.5,3.97
23716,55713071,201410,18.0,73.4,4.08
23717,55713071,201420,18.0,65.6,3.64
23718,55713071,201510,18.0,70.0,3.89
23719,55713071,201520,18.0,67.8,3.77
23720,55713071,201610,18.0,69.80000000000001,3.88
23721,55713071,201620,18.0,78.80000000000001,4.38
23722,55713071,201710,17.0,57.8,3.4
23723,55713072,201310,17.0,51.99999999999999,3.06
23724,55713072,201320,18.0,45.800000000000004,2.54
23725,55713072,201410,5.0,17.3,3.46
23726,55713072,201420,14.0,42.9,3.06
23727,55713073,201310,17.0,63.5,3.74
23728,55713073,201320,18.0,63.8,3.54
23729,55713073,201410,18.0,55.2,3.07
23730,55713073,201420,18.0,60.7,3.37
23731,55713073,201510,14.0,48.4,3.46
23732,55713073,201520,18.0,61.5,3.42
23733,55713073,201610,18.0,57.8,3.21
23734,55713073,201620,18.0,49.5,2.75
23735,55713073,201710,18.0,62.9,3.49
23736,55713073,201720,15.0,54.1,3.61
23737,55713073,201820,8.0,32.8,4.1
23738,55713075,201310,17.0,60.099999999999994,3.54
23739,55713075,201320,18.0,64.3,3.57
23740,55713075,201410,18.0,67.5,3.75
23741,55713075,201420,18.0,60.1,3.34
23742,55713075,201510,18.0,69.8,3.88
23743,55713075,201520,18.0,69.6,3.87
23744,55713075,201610,18.0,72.10000000000001,4.01
23745,55713075,201611,3.0,12.600000000000001,4.2
23746,55713075,201620,18.0,79.19999999999999,4.4
23747,55713075,201710,9.0,21.8,2.42
23748,55713075,201720,8.0,36.0,4.5
23749,55713076,201310,17.0,69.5,4.09
23750,55713076,201320,18.0,64.9,3.61
23751,55713076,201410,18.0,68.4,3.8
23752,55713076,201420,18.0,61.8,3.43
23753,55713076,201510,18.0,63.7,3.54
23754,55713076,201520,18.0,60.900000000000006,3.38
23755,55713076,201610,18.0,64.6,3.59
23756,55713076,201611,3.0,12.600000000000001,4.2
23757,55713076,201620,18.0,72.7,4.04
23758,55713076,201710,14.0,43.2,3.09
23759,55713079,201310,17.0,53.2,3.13
23760,55713079,201320,15.0,46.800000000000004,3.12
23761,55713079,201410,13.0,39.8,3.06
23762,55713079,201420,17.0,54.5,3.21
23763,55713079,201510,17.0,55.099999999999994,3.24
23764,55713079,201520,18.0,49.7,2.76
23765,55713079,201610,13.0,35.4,2.72
23766,55713079,201620,18.0,51.5,2.86
23767,55713079,201710,15.0,50.2,3.35
23768,55713079,201720,18.0,54.199999999999996,3.01
23769,55713079,201810,18.0,57.400000000000006,3.19
23770,55713079,201820,16.0,48.1,3.01
23771,55713079,201910,17.0,54.400000000000006,3.2
23772,55713079,201920,6.0,17.1,2.85
23773,55713079,202010,7.0,9.0,1.29
23774,55713079,202020,8.0,32.8,4.1
23775,55713080,201310,17.0,60.3,3.55
23776,55713080,201320,18.0,62.900000000000006,3.49
23777,55713081,201310,17.0,59.0,3.47
23778,55713081,201320,18.0,60.0,3.33
23779,55713081,201410,18.0,61.099999999999994,3.39
23780,55713081,201420,14.0,40.3,2.88
23781,55713081,201510,18.0,57.8,3.21
23782,55713081,201610,18.0,62.50000000000001,3.47
23783,55713081,201620,16.0,47.4,2.96
23784,55713081,201710,18.0,61.8,3.43
23785,55713081,201711,3.0,12.600000000000001,4.2
23786,55713081,201720,17.0,61.0,3.59
23787,55713081,201810,18.0,67.3,3.74
23788,55713081,201820,17.0,55.5,3.26
23789,55713083,201310,17.0,47.60000000000001,2.8
23790,55713083,201320,15.0,6.8999999999999995,0.46
23791,55713084,201310,17.0,49.9,2.94
23792,55713084,201320,14.0,31.099999999999998,2.22
23793,55713084,201410,5.0,10.799999999999999,2.16
23794,55713084,201420,5.0,11.7,2.34
23795,55713085,201310,15.0,53.0,3.53
23796,55713085,201320,18.0,55.89999999999999,3.11
23797,55713085,201410,16.0,48.4,3.02
23798,55713085,201420,14.0,42.2,3.01
23799,55713085,201510,16.0,50.300000000000004,3.14
23800,55713085,201520,14.0,44.5,3.18
23801,55713085,201610,18.0,52.2,2.9
23802,55713085,201710,17.0,54.2,3.19
23803,55713085,201720,18.0,53.4,2.97
23804,55713085,201820,16.0,47.2,2.95
23805,55713085,201910,14.0,43.099999999999994,3.08
23806,55713085,201920,8.0,25.8,3.22
23807,55713085,202010,18.0,51.3,2.85
23808,55713085,202020,7.0,24.699999999999996,3.53
23809,55713087,201310,17.0,62.9,3.7
23810,55713087,201320,18.0,67.0,3.72
23811,55713087,201410,18.0,65.30000000000001,3.63
