CODIGO,FECHA_SOLICITUD,TIPO
66414568,2019-11-14,reingreso
66417508,2019-11-14,reingreso
66419048,2019-11-14,reingreso
66615035,2019-11-14,reingreso
66615051,2019-11-14,reingreso
77415036,2019-11-14,reingreso
77416512,2019-11-14,reingreso
55714531,2019-11-15,aplazamiento
55715531,2019-11-15,aplazamiento
66416588,2019-11-15,reingreso
66617515,2019-11-15,reingreso
66617563,2019-11-15,reingreso
11813001,2019-11-18,reingreso
33316506,2019-11-18,reingreso
66415095,2019-11-18,reingreso
66513018,2019-11-18,aplazamiento
66619056,2019-11-18,aplazamiento
77415038,2019-11-18,reingreso
11915005,2019-11-19,reingreso
33316019,2019-11-19,reingreso
66415102,2019-11-19,reingreso
66418011,2019-11-19,reingreso
66512012,2019-11-19,reingreso
88119030,2019-11-19,reingreso
33215015,2019-11-20,reingreso
55419014,2019-11-20,reingreso
66412547,2019-11-20,aplazamiento
66412547,2019-11-20,reingreso
66415003,2019-11-20,reingreso
66615525,2019-11-20,aplazamiento
66616515,2019-11-20,aplazamiento
88113526,2019-11-20,reingreso
11714034,2019-11-22,aplazamiento
55417502,2019-11-22,reingreso
55713118,2019-11-22,reingreso
77416004,2019-11-22,reingreso
33313048,2019-11-25,reingreso
55511557,2019-11-25,reingreso
55714060,2019-11-25,reingreso
66215009,2019-11-25,reingreso
66215011,2019-11-25,reingreso
66415079,2019-11-25,reingreso
66417524,2019-11-25,reingreso
66513016,2019-11-25,reingreso
66615525,2019-11-25,reingreso
11715020,2019-11-26,reingreso
55516525,2019-11-26,reingreso
33117001,2019-11-27,reingreso
33218526,2019-11-27,reingreso
33219003,2019-11-27,aplazamiento
77115032,2019-11-27,reingreso
77116042,2019-11-27,reingreso
77218002,2019-11-27,reingreso
77219019,2019-11-27,reingreso
33313004,2019-11-28,reingreso
66417085,2019-11-28,reingreso
66417085,2019-11-28,aplazamiento
66616021,2019-11-28,reingreso
33313527,2019-11-29,reingreso
66415117,2019-11-29,aplazamiento
66419126,2019-11-29,aplazamiento
66517521,2019-11-29,aplazamiento
77415034,2019-11-29,aplazamiento
33311039,2019-12-02,reingreso
55316023,2019-12-02,reingreso
55611002,2019-12-02,reingreso
55715516,2019-12-02,reingreso
66114031,2019-12-02,aplazamiento
66115517,2019-12-02,reingreso
66117523,2019-12-02,reingreso
66214013,2019-12-02,reingreso
66214503,2019-12-02,reingreso
66316013,2019-12-02,aplazamiento
66413556,2019-12-02,reingreso
66416144,2019-12-02,reingreso
66618014,2019-12-02,aplazamiento
77416029,2019-12-02,reingreso
11417016,2019-12-03,reingreso
11712533,2019-12-03,reingreso
33315526,2019-12-03,reingreso
33317532,2019-12-03,reingreso
55513086,2019-12-03,reingreso
55514056,2019-12-03,reingreso
66117509,2019-12-03,aplazamiento
66415067,2019-12-03,aplazamiento
66417587,2019-12-03,reingreso
66418538,2019-12-03,aplazamiento
77415026,2019-12-03,reingreso
33112053,2019-12-04,reingreso
33318515,2019-12-04,reingreso
66514014,2019-12-04,aplazamiento
77118025,2019-12-04,reingreso
77212030,2019-12-04,reingreso
77213006,2019-12-04,aplazamiento
77217514,2019-12-04,reingreso
77314014,2019-12-04,reingreso
77417014,2019-12-04,reingreso
55419501,2019-12-05,reingreso
66516506,2019-12-05,reingreso
55417024,2019-12-06,aplazamiento
66616049,2019-12-06,aplazamiento
66616049,2019-12-06,reingreso
11819009,2019-12-09,aplazamiento
66118508,2019-12-09,aplazamiento
66416029,2019-12-09,reingreso
66416071,2019-12-09,reingreso
66417099,2019-12-09,aplazamiento
77417043,2019-12-09,aplazamiento
11719508,2019-12-10,aplazamiento
55218004,2019-12-10,reingreso
55219015,2019-12-10,aplazamiento
55518521,2019-12-10,aplazamiento
88217501,2019-12-10,reingreso
33112526,2019-12-11,reingreso
33114038,2019-12-11,reingreso
33116011,2019-12-11,reingreso
55215014,2019-12-11,reingreso
55216511,2019-12-11,reingreso
77113517,2019-12-11,reingreso
77116505,2019-12-11,reingreso
77117016,2019-12-11,aplazamiento
33311549,2019-12-12,reingreso
55516018,2019-12-12,reingreso
33312050,2019-12-13,reingreso
33315064,2019-12-13,reingreso
55219017,2019-12-13,reingreso
88114029,2019-12-13,reingreso
55617025,2019-12-17,reingreso
11711535,2019-12-18,reingreso
33108542,2019-12-18,reingreso
33219031,2019-12-18,aplazamiento
33311045,2019-12-18,reingreso
33318021,2019-12-18,reingreso
77117023,2019-12-18,reingreso
77211506,2019-12-18,aplazamiento
77218006,2019-12-18,aplazamiento
77219009,2019-12-18,aplazamiento
77414515,2019-12-19,reingreso
11317009,2019-12-20,reingreso
11414007,2019-12-20,reingreso
55217503,2019-12-20,aplazamiento
55517501,2019-12-20,aplazamiento
55518014,2019-12-20,aplazamiento
11719033,2020-01-13,reingreso
33312069,2020-01-13,reingreso
33313026,2020-01-13,reingreso
55116503,2020-01-13,reingreso
55419011,2020-01-13,aplazamiento
55512556,2020-01-13,reingreso
66113036,2020-01-13,reingreso
66118006,2020-01-13,reingreso
66414006,2020-01-13,aplazamiento
66415066,2020-01-13,aplazamiento
66415070,2020-01-13,aplazamiento
66415518,2020-01-13,aplazamiento
66415545,2020-01-13,aplazamiento
66415546,2020-01-13,aplazamiento
66415612,2020-01-13,aplazamiento
66415628,2020-01-13,aplazamiento
66416004,2020-01-13,aplazamiento
66416516,2020-01-13,aplazamiento
66416628,2020-01-13,aplazamiento
66417063,2020-01-13,aplazamiento
66417540,2020-01-13,aplazamiento
66417546,2020-01-13,aplazamiento
66418057,2020-01-13,reingreso
66418069,2020-01-13,aplazamiento
66419061,2020-01-13,reingreso
66419147,2020-01-13,aplazamiento
66619506,2020-01-13,aplazamiento
66619518,2020-01-13,aplazamiento
77417014,2020-01-13,aplazamiento
77418017,2020-01-13,reingreso
11717013,2020-01-14,aplazamiento
55512048,2020-01-14,reingreso
55718509,2020-01-14,reingreso
66412045,2020-01-14,reingreso
66414118,2020-01-14,reingreso
66617569,2020-01-14,aplazamiento
77112004,2020-01-14,reingreso
77212509,2020-01-14,reingreso
33104066,2020-01-15,reingreso
33117029,2020-01-15,reingreso
33313523,2020-01-15,aplazamiento
33314527,2020-01-15,aplazamiento
88118015,2020-01-15,aplazamiento
33313002,2020-01-16,aplazamiento
66213511,2020-01-16,aplazamiento
66618038,2020-01-16,reingreso
88219018,2020-01-16,reingreso
88318004,2020-01-16,aplazamiento
11716013,2020-01-17,aplazamiento
55512083,2020-01-17,reingreso
55613506,2020-01-17,reingreso
66417571,2020-01-17,aplazamiento
66419090,2020-01-17,aplazamiento
77109509,2020-01-17,reingreso
33318526,2020-01-20,reingreso
55719503,2020-01-20,aplazamiento
66415512,2020-01-20,aplazamiento
66419075,2020-01-20,reingreso
66419160,2020-01-20,reingreso
66619028,2020-01-20,reingreso
88115514,2020-01-20,aplazamiento
11817002,2020-01-21,reingreso
33316074,2020-01-22,aplazamiento
55513506,2020-01-22,reingreso
77112028,2020-01-22,reingreso
77218018,2020-01-22,aplazamiento
77219018,2020-01-22,reingreso
33113034,2020-01-23,reingreso
11819005,2020-01-24,aplazamiento
55216527,2020-01-24,reingreso
55518025,2020-01-24,reingreso
55612033,2020-01-24,reingreso
66416568,2020-01-24,aplazamiento
66517513,2020-01-24,reingreso
66518502,2020-01-24,reingreso
66619053,2020-01-24,reingreso
33318028,2020-01-27,aplazamiento
66116019,2020-01-27,aplazamiento
66219006,2020-01-27,aplazamiento
66313507,2020-01-27,aplazamiento
66419080,2020-01-27,aplazamiento
88116034,2020-01-27,aplazamiento
11318017,2020-01-28,reingreso
55416510,2020-01-28,reingreso
55418503,2020-01-28,aplazamiento
55419517,2020-01-28,aplazamiento
77115027,2020-01-28,aplazamiento
77214014,2020-01-28,aplazamiento
33113015,2020-01-29,reingreso
33119004,2020-01-29,reingreso
33214018,2020-01-29,reingreso
66214506,2020-01-29,aplazamiento
66519032,2020-01-29,aplazamiento
33117032,2020-01-30,aplazamiento
33119010,2020-01-30,aplazamiento
33119014,2020-01-30,aplazamiento
33219033,2020-01-30,aplazamiento
33219525,2020-01-30,aplazamiento
66111035,2020-01-30,aplazamiento
77416057,2020-01-30,reingreso
88119020,2020-01-30,aplazamiento
55117517,2020-01-31,aplazamiento
55516518,2020-01-31,aplazamiento
55615506,2020-01-31,reingreso
55619013,2020-01-31,reingreso
55715055,2020-01-31,reingreso
66118528,2020-01-31,aplazamiento
66415118,2020-01-31,aplazamiento
66416589,2020-01-31,aplazamiento
66417513,2020-01-31,aplazamiento
66419146,2020-01-31,reingreso
66613526,2020-01-31,aplazamiento
66617033,2020-01-31,aplazamiento
93217503,2020-01-31,reingreso
95512008,2020-01-31,reingreso
55713001,2020-02-03,reingreso
55713118,2020-02-03,aplazamiento
66315007,2020-02-03,aplazamiento
66317004,2020-02-03,aplazamiento
66412025,2020-02-03,reingreso
66414521,2020-02-03,aplazamiento
66416008,2020-02-03,aplazamiento
66416081,2020-02-03,aplazamiento
66417090,2020-02-03,aplazamiento
11719020,2020-02-04,aplazamiento
33110512,2020-02-04,reingreso
33311517,2020-02-04,aplazamiento
66415094,2020-02-04,aplazamiento
66417153,2020-02-04,aplazamiento
66616540,2020-02-04,reingreso
94317506,2020-02-04,aplazamiento
98819505,2020-02-04,aplazamiento
33119011,2020-02-05,aplazamiento
33119022,2020-02-05,aplazamiento
33313540,2020-02-05,aplazamiento
33314010,2020-02-05,reingreso
33117511,2020-02-06,reingreso
66419517,2020-02-06,aplazamiento
33117511,2020-02-07,reingreso
33215019,2020-02-07,aplazamiento
33218518,2020-02-07,aplazamiento
33318532,2020-02-07,aplazamiento
55315527,2020-02-07,aplazamiento
55713531,2020-02-07,aplazamiento
66315019,2020-02-07,aplazamiento
66117503,2020-02-08,aplazamiento
66319501,2020-02-10,aplazamiento
55714019,2020-02-11,aplazamiento
77412526,2020-02-12,reingreso
11818010,2020-02-13,aplazamiento
66312005,2020-02-13,aplazamiento
55216014,2020-02-14,aplazamiento
66416647,2020-02-14,aplazamiento
66619560,2020-02-14,aplazamiento
88119008,2020-02-17,aplazamiento
55417521,2020-02-18,aplazamiento
66412025,2020-02-18,aplazamiento
66415025,2020-02-18,aplazamiento
66116009,2020-02-19,aplazamiento
77115004,2020-02-19,aplazamiento
77217009,2020-02-19,aplazamiento
66314001,2020-02-20,aplazamiento
66314501,2020-02-20,aplazamiento
55119527,2020-02-21,aplazamiento
55316510,2020-02-21,aplazamiento
55514552,2020-02-21,aplazamiento
55517036,2020-02-21,aplazamiento
90119004,2020-02-25,aplazamiento
66419049,2020-02-27,aplazamiento
66618530,2020-02-27,aplazamiento
77416052,2020-02-27,aplazamiento
55216513,2020-02-28,aplazamiento
55715028,2020-03-02,aplazamiento
66616022,2020-03-02,reingreso
99520003,2020-03-02,aplazamiento
55516525,2020-03-03,aplazamiento
98820008,2020-03-03,aplazamiento
66118024,2020-03-05,aplazamiento
93020004,2020-03-06,aplazamiento
11717511,2020-03-10,aplazamiento
66419028,2020-03-11,aplazamiento
66117503,2020-03-12,reingreso
66417546,2020-03-12,reingreso
55714567,2020-03-13,aplazamiento
55514507,2020-03-19,aplazamiento
55620008,2020-03-19,aplazamiento
55315017,2020-03-22,aplazamiento
92919612,2020-03-26,aplazamiento
77119017,2020-04-01,aplazamiento
77416512,2020-04-08,aplazamiento
66415067,2020-04-16,reingreso
66417540,2020-04-16,reingreso
55713002,2020-04-17,reingreso
92919540,2020-04-21,aplazamiento
33110537,2020-04-22,reingreso
33216019,2020-04-22,reingreso
33317517,2020-04-24,reingreso
33219011,2020-04-29,aplazamiento
77115514,2020-04-29,reingreso
88112513,2020-04-29,aplazamiento
33317005,2020-04-30,aplazamiento
90120007,2020-05-05,aplazamiento
33119014,2020-05-06,reingreso
55311007,2020-05-08,reingreso
66417546,2020-05-11,aplazamiento
66616029,2020-05-11,aplazamiento
55715531,2020-05-12,aplazamiento
33211521,2020-05-13,reingreso
33214513,2020-05-13,reingreso
77113513,2020-05-13,reingreso
77117522,2020-05-13,aplazamiento
66415099,2020-05-16,aplazamiento
66417513,2020-05-18,aplazamiento
66618035,2020-05-18,aplazamiento
66117509,2020-05-19,aplazamiento
33119011,2020-05-20,reingreso
77120011,2020-05-20,aplazamiento
11715020,2020-05-26,reingreso
11718011,2020-05-26,aplazamiento
11719038,2020-05-26,aplazamiento
33119022,2020-05-27,aplazamiento
33220013,2020-05-27,aplazamiento
66415628,2020-05-27,reingreso
91320001,2020-05-27,aplazamiento
33318017,2020-05-29,aplazamiento
33318019,2020-05-29,aplazamiento
33318049,2020-05-29,aplazamiento
55517501,2020-05-29,reingreso
66415512,2020-05-29,reingreso
66119534,2020-06-01,reingreso
66315007,2020-06-01,reingreso
66519522,2020-06-01,aplazamiento
11717013,2020-06-02,reingreso
11720012,2020-06-02,aplazamiento
66119007,2020-06-02,reingreso
66317015,2020-06-02,reingreso
33119022,2020-06-03,aplazamiento
33215001,2020-06-03,reingreso
33217025,2020-06-03,aplazamiento
33219012,2020-06-03,aplazamiento
33220014,2020-06-03,aplazamiento
33220017,2020-06-03,aplazamiento
66317022,2020-06-03,aplazamiento
66519018,2020-06-03,aplazamiento
77218006,2020-06-03,aplazamiento
77319012,2020-06-03,aplazamiento
77319503,2020-06-03,aplazamiento
66515523,2020-06-04,aplazamiento
33217034,2020-06-05,reingreso
55216014,2020-06-05,reingreso
55419011,2020-06-05,reingreso
55513067,2020-06-05,reingreso
55516023,2020-06-05,reingreso
77415034,2020-06-05,reingreso
77417014,2020-06-05,reingreso
77417505,2020-06-05,aplazamiento
98720011,2020-06-06,aplazamiento
88217006,2020-06-09,aplazamiento
33216018,2020-06-10,aplazamiento
33219009,2020-06-10,aplazamiento
33219028,2020-06-10,aplazamiento
33220003,2020-06-10,aplazamiento
33220035,2020-06-10,aplazamiento
33318008,2020-06-10,reingreso
33313540,2020-06-11,reingreso
77218006,2020-06-11,aplazamiento
77219501,2020-06-11,aplazamiento
66116009,2020-06-12,aplazamiento
66116009,2020-06-12,reingreso
66411505,2020-06-12,reingreso
66520014,2020-06-12,aplazamiento
66416008,2020-06-13,reingreso
11818002,2020-06-14,aplazamiento
11817504,2020-06-16,aplazamiento
11817512,2020-06-16,aplazamiento
33312050,2020-06-16,reingreso
33314501,2020-06-16,aplazamiento
66416004,2020-06-16,reingreso
66416589,2020-06-16,reingreso
77416054,2020-06-16,aplazamiento
77417030,2020-06-16,reingreso
33211521,2020-06-17,reingreso
33218002,2020-06-17,aplazamiento
33218008,2020-06-17,aplazamiento
33219015,2020-06-17,aplazamiento
66516007,2020-06-17,aplazamiento
66620003,2020-06-18,aplazamiento
88112513,2020-06-18,aplazamiento
88117016,2020-06-18,aplazamiento
88119501,2020-06-18,aplazamiento
88120006,2020-06-18,aplazamiento
66319501,2020-06-19,reingreso
66319501,2020-06-19,aplazamiento
66519033,2020-06-19,aplazamiento
66620032,2020-06-19,aplazamiento
66520015,2020-06-20,aplazamiento
66414063,2020-06-22,aplazamiento
66619507,2020-06-22,aplazamiento
77219004,2020-06-22,aplazamiento
77418014,2020-06-22,reingreso
33318528,2020-06-23,reingreso
55717016,2020-06-23,aplazamiento
55719012,2020-06-23,aplazamiento
66317025,2020-06-23,aplazamiento
66317508,2020-06-23,aplazamiento
66320009,2020-06-23,aplazamiento
11317505,2020-06-24,aplazamiento
11418006,2020-06-24,aplazamiento
11715506,2020-06-24,aplazamiento
33211521,2020-06-24,reingreso
33215019,2020-06-24,reingreso
33217508,2020-06-24,aplazamiento
33219032,2020-06-24,aplazamiento
33219038,2020-06-24,aplazamiento
66320019,2020-06-24,aplazamiento
66415118,2020-06-24,reingreso
77115004,2020-06-24,reingreso
77116040,2020-06-24,reingreso
77117001,2020-06-24,aplazamiento
77119516,2020-06-24,reingreso
77216004,2020-06-24,aplazamiento
77216019,2020-06-24,aplazamiento
77219511,2020-06-24,aplazamiento
77317001,2020-06-24,aplazamiento
77318011,2020-06-24,aplazamiento
66312005,2020-06-25,aplazamiento
66519526,2020-06-25,aplazamiento
77120018,2020-06-25,aplazamiento
66214506,2020-06-26,reingreso
66216507,2020-06-26,aplazamiento
66313507,2020-06-26,reingreso
66314501,2020-06-26,reingreso
66417099,2020-06-28,reingreso
66620003,2020-06-29,aplazamiento
66620043,2020-06-29,aplazamiento
66616515,2020-06-30,reingreso
66617569,2020-06-30,reingreso
66619518,2020-06-30,reingreso
33216021,2020-07-01,reingreso
33219509,2020-07-01,aplazamiento
66315019,2020-07-01,reingreso
66416127,2020-07-01,reingreso
77117003,2020-07-01,aplazamiento
77120018,2020-07-01,aplazamiento
77218506,2020-07-01,aplazamiento
77219004,2020-07-01,aplazamiento
11320013,2020-07-02,aplazamiento
11716030,2020-07-02,aplazamiento
11719008,2020-07-02,aplazamiento
66618530,2020-07-02,reingreso
55517503,2020-07-03,aplazamiento
55619018,2020-07-03,aplazamiento
66617029,2020-07-03,aplazamiento
66617517,2020-07-03,aplazamiento
66619518,2020-07-03,reingreso
33316523,2020-07-06,aplazamiento
33318049,2020-07-06,reingreso
33320028,2020-07-06,aplazamiento
55420024,2020-07-06,aplazamiento
55510001,2020-07-06,reingreso
55711041,2020-07-06,reingreso
55713118,2020-07-06,reingreso
55713573,2020-07-06,reingreso
55714019,2020-07-06,reingreso
55717016,2020-07-06,aplazamiento
55718003,2020-07-06,aplazamiento
55719012,2020-07-06,aplazamiento
55719015,2020-07-06,reingreso
66116524,2020-07-06,reingreso
66320004,2020-07-06,aplazamiento
66417571,2020-07-06,reingreso
66418062,2020-07-06,aplazamiento
77416041,2020-07-06,aplazamiento
77418038,2020-07-06,aplazamiento
88215022,2020-07-06,reingreso
11316504,2020-07-07,aplazamiento
11716008,2020-07-07,reingreso
11717502,2020-07-07,reingreso
11914502,2020-07-07,reingreso
66119530,2020-07-07,aplazamiento
66214003,2020-07-07,aplazamiento
66414006,2020-07-07,reingreso
66414056,2020-07-07,aplazamiento
66415053,2020-07-07,reingreso
66417118,2020-07-07,aplazamiento
66417153,2020-07-07,reingreso
66417513,2020-07-07,reingreso
66417546,2020-07-07,reingreso
66419517,2020-07-07,reingreso
66519032,2020-07-07,reingreso
66617544,2020-07-07,aplazamiento
66617554,2020-07-07,aplazamiento
66617569,2020-07-07,reingreso
98819518,2020-07-07,reingreso
33113015,2020-07-08,aplazamiento
33208502,2020-07-08,reingreso
33216024,2020-07-08,reingreso
33218515,2020-07-08,aplazamiento
33219023,2020-07-08,aplazamiento
66111035,2020-07-08,reingreso
66117503,2020-07-08,reingreso
66118528,2020-07-08,reingreso
66412025,2020-07-08,reingreso
66415117,2020-07-08,reingreso
66420018,2020-07-08,aplazamiento
66613526,2020-07-08,aplazamiento
77113505,2020-07-08,reingreso
77119509,2020-07-08,aplazamiento
77120013,2020-07-08,aplazamiento
77213006,2020-07-08,reingreso
77214014,2020-07-08,aplazamiento
77217018,2020-07-08,aplazamiento
77218007,2020-07-08,aplazamiento
77218509,2020-07-08,aplazamiento
77219511,2020-07-08,aplazamiento
66416516,2020-07-09,reingreso
33313523,2020-07-10,reingreso
33316074,2020-07-10,reingreso
55517036,2020-07-10,reingreso
55620003,2020-07-10,aplazamiento
55820008,2020-07-10,aplazamiento
66518016,2020-07-10,aplazamiento
66617037,2020-07-10,aplazamiento
66618046,2020-07-10,aplazamiento
66619012,2020-07-10,aplazamiento
88117507,2020-07-10,aplazamiento
88119008,2020-07-10,reingreso
88119510,2020-07-10,aplazamiento
88318008,2020-07-10,aplazamiento
99218506,2020-07-10,reingreso
66618035,2020-07-11,reingreso
66416094,2020-07-13,aplazamiento
66416104,2020-07-13,aplazamiento
66416111,2020-07-13,reingreso
66416628,2020-07-13,reingreso
66416647,2020-07-13,reingreso
66418006,2020-07-13,reingreso
66418017,2020-07-13,aplazamiento
66418089,2020-07-13,aplazamiento
66516007,2020-07-13,reingreso
66517031,2020-07-13,reingreso
66517521,2020-07-13,reingreso
66519033,2020-07-13,reingreso
66520029,2020-07-13,aplazamiento
66616028,2020-07-13,reingreso
66616035,2020-07-13,aplazamiento
66617558,2020-07-13,aplazamiento
77118012,2020-07-13,aplazamiento
77120009,2020-07-13,aplazamiento
77120024,2020-07-13,aplazamiento
77218013,2020-07-13,aplazamiento
77220018,2020-07-13,aplazamiento
77416054,2020-07-13,reingreso
88115514,2020-07-13,reingreso
11312521,2020-07-14,reingreso
11716513,2020-07-14,aplazamiento
11718507,2020-07-14,aplazamiento
66415531,2020-07-14,aplazamiento
66415620,2020-07-14,reingreso
66417118,2020-07-14,aplazamiento
66517502,2020-07-14,aplazamiento
98820008,2020-07-14,reingreso
33109552,2020-07-15,reingreso
33113015,2020-07-15,aplazamiento
33114506,2020-07-15,reingreso
33216505,2020-07-15,aplazamiento
33218515,2020-07-15,aplazamiento
55118005,2020-07-15,aplazamiento
55318001,2020-07-15,aplazamiento
55513102,2020-07-15,reingreso
55615001,2020-07-15,reingreso
55618012,2020-07-15,aplazamiento
55619508,2020-07-15,aplazamiento
55620007,2020-07-15,aplazamiento
55713531,2020-07-15,reingreso
66114031,2020-07-15,aplazamiento
66115506,2020-07-15,aplazamiento
66118528,2020-07-15,reingreso
66416105,2020-07-15,aplazamiento
66417063,2020-07-15,reingreso
66519522,2020-07-15,reingreso
77115018,2020-07-15,aplazamiento
77118013,2020-07-15,aplazamiento
77120010,2020-07-15,aplazamiento
11817011,2020-07-16,aplazamiento
33311517,2020-07-16,reingreso
33314519,2020-07-16,aplazamiento
33314541,2020-07-16,aplazamiento
33315006,2020-07-16,reingreso
33316067,2020-07-16,reingreso
33316516,2020-07-16,reingreso
33317005,2020-07-16,reingreso
33319029,2020-07-16,aplazamiento
66118003,2020-07-16,aplazamiento
66118044,2020-07-16,aplazamiento
66119524,2020-07-16,aplazamiento
66416045,2020-07-16,aplazamiento
55714568,2020-07-17,aplazamiento
66518502,2020-07-17,aplazamiento
66519001,2020-07-17,aplazamiento
55514535,2020-07-18,reingreso
66617064,2020-07-19,aplazamiento
33119012,2020-07-20,aplazamiento
33218516,2020-07-20,aplazamiento
66119040,2020-07-20,aplazamiento
66520032,2020-07-20,aplazamiento
66617050,2020-07-20,aplazamiento
66618032,2020-07-20,aplazamiento
11312521,2020-07-21,reingreso
11719502,2020-07-21,aplazamiento
11719512,2020-07-21,aplazamiento
11817011,2020-07-21,aplazamiento
55514535,2020-07-21,reingreso
66116517,2020-07-21,aplazamiento
66619528,2020-07-21,aplazamiento
98819504,2020-07-21,reingreso
77115027,2020-07-22,aplazamiento
77116505,2020-07-22,aplazamiento
77117008,2020-07-22,aplazamiento
77218014,2020-07-22,aplazamiento
77314014,2020-07-22,aplazamiento
77319004,2020-07-22,aplazamiento
77319009,2020-07-22,aplazamiento
55219002,2020-07-23,aplazamiento
55316023,2020-07-23,aplazamiento
55318504,2020-07-23,aplazamiento
55517002,2020-07-23,aplazamiento
66114029,2020-07-23,aplazamiento
66116511,2020-07-23,aplazamiento
66119001,2020-07-23,aplazamiento
66617535,2020-07-23,aplazamiento
66617568,2020-07-23,aplazamiento
77317504,2020-07-23,reingreso
92919018,2020-07-23,reingreso
66115019,2020-07-24,aplazamiento
66116010,2020-07-24,aplazamiento
66118024,2020-07-24,reingreso
66413520,2020-07-24,aplazamiento
66419028,2020-07-24,aplazamiento
66419549,2020-07-24,aplazamiento
88319001,2020-07-24,aplazamiento
33314515,2020-07-25,reingreso
55417517,2020-07-25,aplazamiento
66514501,2020-07-25,aplazamiento
77413517,2020-07-25,reingreso
88120034,2020-07-25,aplazamiento
66617033,2020-07-26,reingreso
66617512,2020-07-26,aplazamiento
66618532,2020-07-26,reingreso
66619008,2020-07-26,aplazamiento
66619026,2020-07-26,aplazamiento
66619056,2020-07-26,reingreso
88318012,2020-07-26,aplazamiento
66213511,2020-07-27,reingreso
66219504,2020-07-27,aplazamiento
66416040,2020-07-27,aplazamiento
66416584,2020-07-27,aplazamiento
66416644,2020-07-27,aplazamiento
66516005,2020-07-27,aplazamiento
66613513,2020-07-27,reingreso
66620028,2020-07-27,aplazamiento
11420010,2020-07-28,aplazamiento
11719001,2020-07-28,aplazamiento
33319026,2020-07-28,aplazamiento
55714060,2020-07-28,aplazamiento
66116516,2020-07-28,aplazamiento
66119043,2020-07-28,aplazamiento
66120017,2020-07-28,aplazamiento
66220007,2020-07-28,aplazamiento
66616061,2020-07-28,aplazamiento
90120007,2020-07-28,reingreso
33104535,2020-07-29,reingreso
33219038,2020-07-29,aplazamiento
33219518,2020-07-29,reingreso
33313002,2020-07-29,aplazamiento
33316046,2020-07-29,aplazamiento
77117021,2020-07-29,aplazamiento
77217010,2020-07-29,reingreso
77220002,2020-07-29,aplazamiento
77317505,2020-07-29,aplazamiento
55118018,2020-07-30,aplazamiento
55216512,2020-07-30,reingreso
55316036,2020-07-30,aplazamiento
66117515,2020-07-30,aplazamiento
66317012,2020-07-30,aplazamiento
66416519,2020-07-30,aplazamiento
66617518,2020-07-30,aplazamiento
66617562,2020-07-30,aplazamiento
66618046,2020-07-30,reingreso
88317514,2020-07-30,aplazamiento
98019507,2020-07-30,reingreso
55718516,2020-07-31,aplazamiento
66113516,2020-07-31,reingreso
66414540,2020-07-31,reingreso
66415625,2020-07-31,aplazamiento
66419508,2020-07-31,aplazamiento
66114003,2020-08-01,reingreso
66512521,2020-08-01,aplazamiento
55418520,2020-08-03,aplazamiento
66116038,2020-08-03,aplazamiento
66117505,2020-08-03,aplazamiento
66316010,2020-08-03,aplazamiento
66619543,2020-08-03,aplazamiento
77418516,2020-08-03,aplazamiento
88216025,2020-08-03,aplazamiento
11318504,2020-08-04,aplazamiento
11718019,2020-08-04,aplazamiento
11720018,2020-08-04,aplazamiento
11816508,2020-08-04,aplazamiento
66116020,2020-08-04,aplazamiento
66118033,2020-08-04,aplazamiento
66118034,2020-08-04,aplazamiento
66118518,2020-08-04,aplazamiento
66119011,2020-08-04,aplazamiento
66119521,2020-08-04,aplazamiento
66417521,2020-08-04,aplazamiento
98819505,2020-08-04,aplazamiento
11818014,2020-08-05,aplazamiento
33112548,2020-08-05,reingreso
33114039,2020-08-05,aplazamiento
33218010,2020-08-05,aplazamiento
33218508,2020-08-05,aplazamiento
33218509,2020-08-05,aplazamiento
33218516,2020-08-05,aplazamiento
33219031,2020-08-05,aplazamiento
33219526,2020-08-05,aplazamiento
33220010,2020-08-05,aplazamiento
33317007,2020-08-05,aplazamiento
66119524,2020-08-05,reingreso
66217028,2020-08-05,aplazamiento
66617561,2020-08-05,aplazamiento
66619543,2020-08-05,aplazamiento
77115526,2020-08-05,reingreso
77116049,2020-08-05,aplazamiento
77117030,2020-08-05,aplazamiento
77117522,2020-08-05,reingreso
77119517,2020-08-05,aplazamiento
77213017,2020-08-05,aplazamiento
77218510,2020-08-05,aplazamiento
77218512,2020-08-05,aplazamiento
77319506,2020-08-05,aplazamiento
11819510,2020-08-06,aplazamiento
55316506,2020-08-06,aplazamiento
55418512,2020-08-06,aplazamiento
55519509,2020-08-06,aplazamiento
55614022,2020-08-06,aplazamiento
66316017,2020-08-06,aplazamiento
66317016,2020-08-06,aplazamiento
66418014,2020-08-06,aplazamiento
66418030,2020-08-06,aplazamiento
66418059,2020-08-06,aplazamiento
66516519,2020-08-06,aplazamiento
92919612,2020-08-06,reingreso
66415518,2020-08-07,reingreso
66417547,2020-08-07,aplazamiento
77414506,2020-08-07,aplazamiento
66615537,2020-08-08,aplazamiento
66616045,2020-08-09,aplazamiento
55719013,2020-08-10,aplazamiento
66119509,2020-08-10,aplazamiento
66418048,2020-08-10,aplazamiento
77417011,2020-08-10,aplazamiento
88117015,2020-08-10,aplazamiento
11316503,2020-08-11,aplazamiento
11320011,2020-08-11,aplazamiento
11718018,2020-08-11,aplazamiento
33318503,2020-08-11,aplazamiento
66119022,2020-08-11,aplazamiento
66417126,2020-08-11,aplazamiento
