PERIODO_COHORTE,PERIODO_ACADEMICO,CODIGO,TOT_MAT_INSCRITAS,CRED_INSCRITOS,MAT_APROBADAS,CRED_APROBADOS,ENTRY_YEAR,SEMESTRE,FECHA
201820,201820,77118510,8,20,6,16,2018,semestre 2,2018-08-01
201820,201820,77118511,8,20,6,16,2018,semestre 2,2018-08-01
201820,201820,77118516,8,20,6,16,2018,semestre 2,2018-08-01
201820,201820,77218501,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218502,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218503,8,19,2,6,2018,semestre 2,2018-08-01
201820,201820,77218504,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218505,8,19,4,8,2018,semestre 2,2018-08-01
201820,201820,77218506,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218507,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218508,8,19,5,13,2018,semestre 2,2018-08-01
201820,201820,77218509,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218510,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218512,8,19,7,17,2018,semestre 2,2018-08-01
201820,201820,77218514,8,19,1,3,2018,semestre 2,2018-08-01
201820,201820,77218515,0,0,0,0,2018,semestre 2,2018-08-01
201820,201820,77218516,8,19,5,13,2018,semestre 2,2018-08-01
201820,201820,77218517,8,19,1,1,2018,semestre 2,2018-08-01
201820,201820,77418501,8,20,0,0,2018,semestre 2,2018-08-01
201820,201820,77418502,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418503,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418504,7,16,5,13,2018,semestre 2,2018-08-01
201820,201820,77418505,8,20,0,0,2018,semestre 2,2018-08-01
201820,201820,77418506,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418507,8,20,6,15,2018,semestre 2,2018-08-01
201820,201820,77418508,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418510,8,20,6,15,2018,semestre 2,2018-08-01
201820,201820,77418511,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418512,8,20,3,5,2018,semestre 2,2018-08-01
201820,201820,77418513,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418514,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418515,8,20,3,10,2018,semestre 2,2018-08-01
201820,201820,77418516,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,77418518,9,18,1,2,2018,semestre 2,2018-08-01
201820,201820,77418519,8,20,7,18,2018,semestre 2,2018-08-01
201820,201820,88118501,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118502,8,17,5,11,2018,semestre 2,2018-08-01
201820,201820,88118503,8,17,0,0,2018,semestre 2,2018-08-01
201820,201820,88118504,8,17,3,7,2018,semestre 2,2018-08-01
201820,201820,88118505,8,17,6,13,2018,semestre 2,2018-08-01
201820,201820,88118506,8,17,4,9,2018,semestre 2,2018-08-01
201820,201820,88118507,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118508,8,17,6,13,2018,semestre 2,2018-08-01
201820,201820,88118509,8,17,4,9,2018,semestre 2,2018-08-01
201820,201820,88118510,7,15,3,7,2018,semestre 2,2018-08-01
201820,201820,88118511,8,17,6,13,2018,semestre 2,2018-08-01
201820,201820,88118512,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118514,8,17,5,11,2018,semestre 2,2018-08-01
201820,201820,88118515,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118516,8,17,0,0,2018,semestre 2,2018-08-01
201820,201820,88118517,7,16,6,14,2018,semestre 2,2018-08-01
201820,201820,88118518,0,0,0,0,2018,semestre 2,2018-08-01
201820,201820,88118519,8,17,4,9,2018,semestre 2,2018-08-01
201820,201820,88118520,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118521,8,17,6,13,2018,semestre 2,2018-08-01
201820,201820,88118522,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118523,7,17,6,16,2018,semestre 2,2018-08-01
201820,201820,88118524,8,17,6,13,2018,semestre 2,2018-08-01
201820,201820,88118525,8,17,2,6,2018,semestre 2,2018-08-01
201820,201820,88118526,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88118533,8,17,3,7,2018,semestre 2,2018-08-01
201820,201820,88118534,0,0,0,0,2018,semestre 2,2018-08-01
201820,201820,88218501,8,17,3,5,2018,semestre 2,2018-08-01
201820,201820,88218502,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218503,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218504,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218505,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218506,8,17,4,7,2018,semestre 2,2018-08-01
201820,201820,88218507,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218508,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218509,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218510,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218511,8,17,1,2,2018,semestre 2,2018-08-01
201820,201820,88218512,8,17,5,11,2018,semestre 2,2018-08-01
201820,201820,88218513,8,17,7,15,2018,semestre 2,2018-08-01
201820,201820,88218514,8,17,6,11,2018,semestre 2,2018-08-01
201820,201820,88218515,8,17,1,1,2018,semestre 2,2018-08-01
201820,201820,88318501,7,14,5,10,2018,semestre 2,2018-08-01
201820,201820,88318502,7,14,6,12,2018,semestre 2,2018-08-01
201820,201820,88318503,7,14,5,10,2018,semestre 2,2018-08-01
201820,201820,88318505,7,14,6,12,2018,semestre 2,2018-08-01
201820,201820,88318506,7,14,6,12,2018,semestre 2,2018-08-01
201820,201820,88318507,7,14,6,12,2018,semestre 2,2018-08-01
201820,201820,88318508,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,11318504,6,14,5,13,2018,semestre 2,2018-08-01
201820,201910,11318505,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11318507,6,14,5,13,2018,semestre 2,2018-08-01
201820,201910,11318510,6,14,5,13,2018,semestre 2,2018-08-01
201820,201910,11718502,9,17,7,14,2018,semestre 2,2018-08-01
201820,201910,11718503,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718505,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718506,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718507,9,17,7,14,2018,semestre 2,2018-08-01
201820,201910,11718508,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718509,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718510,8,17,8,17,2018,semestre 2,2018-08-01
201820,201910,11718512,6,11,5,10,2018,semestre 2,2018-08-01
201820,201910,11718513,7,13,5,10,2018,semestre 2,2018-08-01
201820,201910,11718516,9,17,8,16,2018,semestre 2,2018-08-01
201820,201910,11718517,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,11718519,9,17,7,15,2018,semestre 2,2018-08-01
201820,201910,11718526,8,15,6,12,2018,semestre 2,2018-08-01
201820,201910,11718527,9,17,7,14,2018,semestre 2,2018-08-01
201820,201910,11818501,5,8,4,7,2018,semestre 2,2018-08-01
201820,201910,11818502,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11818503,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11818504,6,16,3,7,2018,semestre 2,2018-08-01
201820,201910,11818505,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11818506,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11818507,7,16,5,13,2018,semestre 2,2018-08-01
201820,201910,11818508,6,16,5,14,2018,semestre 2,2018-08-01
201820,201910,11818509,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,11818510,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,33118501,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118502,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,33118503,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118504,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118505,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118506,6,14,5,12,2018,semestre 2,2018-08-01
201820,201910,33118507,6,14,6,14,2018,semestre 2,2018-08-01
201820,201910,33118508,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,33118509,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118510,6,13,6,13,2018,semestre 2,2018-08-01
201820,201910,33118511,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118512,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118513,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118514,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,33118515,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118516,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118517,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,33118519,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118521,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118522,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118526,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33118528,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33218501,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218503,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218504,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218505,7,17,3,6,2018,semestre 2,2018-08-01
201820,201910,33218506,7,16,6,15,2018,semestre 2,2018-08-01
201820,201910,33218507,6,17,5,15,2018,semestre 2,2018-08-01
201820,201910,33218508,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218509,7,17,4,9,2018,semestre 2,2018-08-01
201820,201910,33218511,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218512,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218513,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218514,7,17,4,11,2018,semestre 2,2018-08-01
201820,201910,33218516,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218517,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218518,7,17,6,16,2018,semestre 2,2018-08-01
201820,201910,33218524,7,17,5,14,2018,semestre 2,2018-08-01
201820,201910,33218526,7,17,3,8,2018,semestre 2,2018-08-01
201820,201910,33318501,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318502,7,14,5,10,2018,semestre 2,2018-08-01
201820,201910,33318503,6,12,6,12,2018,semestre 2,2018-08-01
201820,201910,33318504,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318506,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,33318507,7,14,4,7,2018,semestre 2,2018-08-01
201820,201910,33318509,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318510,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318511,7,14,1,3,2018,semestre 2,2018-08-01
201820,201910,33318513,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318514,6,12,6,12,2018,semestre 2,2018-08-01
201820,201910,33318516,7,14,4,7,2018,semestre 2,2018-08-01
201820,201910,33318517,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318518,6,12,6,12,2018,semestre 2,2018-08-01
201820,201910,33318519,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318522,6,14,5,12,2018,semestre 2,2018-08-01
201820,201910,33318523,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318524,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,33318526,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318527,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,33318528,6,14,3,7,2018,semestre 2,2018-08-01
201820,201910,33318529,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318530,7,14,3,5,2018,semestre 2,2018-08-01
201820,201910,33318531,7,14,5,10,2018,semestre 2,2018-08-01
201820,201910,33318532,5,12,2,5,2018,semestre 2,2018-08-01
201820,201910,33318533,7,14,4,8,2018,semestre 2,2018-08-01
201820,201910,33318535,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318536,7,14,5,9,2018,semestre 2,2018-08-01
201820,201910,33318537,7,14,5,9,2018,semestre 2,2018-08-01
201820,201910,33318539,7,14,7,14,2018,semestre 2,2018-08-01
201820,201910,33318541,6,12,6,12,2018,semestre 2,2018-08-01
201820,201910,55118501,7,19,5,12,2018,semestre 2,2018-08-01
201820,201910,55118502,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55118503,4,18,3,14,2018,semestre 2,2018-08-01
201820,201910,55118504,1,2,1,2,2018,semestre 2,2018-08-01
201820,201910,55118505,1,3,1,3,2018,semestre 2,2018-08-01
201820,201910,55118506,1,3,1,3,2018,semestre 2,2018-08-01
201820,201910,55118507,4,11,4,11,2018,semestre 2,2018-08-01
201820,201910,55118509,1,3,1,3,2018,semestre 2,2018-08-01
201820,201910,55118512,7,18,5,11,2018,semestre 2,2018-08-01
201820,201910,55118513,3,9,3,9,2018,semestre 2,2018-08-01
201820,201910,55218501,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55218504,8,18,0,0,2018,semestre 2,2018-08-01
201820,201910,55218505,8,18,8,18,2018,semestre 2,2018-08-01
201820,201910,55218506,7,16,7,16,2018,semestre 2,2018-08-01
201820,201910,55218508,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55318502,8,16,2,3,2018,semestre 2,2018-08-01
201820,201910,55318504,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55318505,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55318506,7,18,6,14,2018,semestre 2,2018-08-01
201820,201910,55318507,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55318509,8,16,5,10,2018,semestre 2,2018-08-01
201820,201910,55418501,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,55418502,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418503,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418506,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418508,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418509,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418510,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418511,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418512,7,16,7,16,2018,semestre 2,2018-08-01
201820,201910,55418513,7,18,5,13,2018,semestre 2,2018-08-01
201820,201910,55418514,5,10,0,0,2018,semestre 2,2018-08-01
201820,201910,55418515,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55418516,7,18,5,13,2018,semestre 2,2018-08-01
201820,201910,55418517,6,16,6,16,2018,semestre 2,2018-08-01
201820,201910,55418519,7,18,4,12,2018,semestre 2,2018-08-01
201820,201910,55418520,6,14,2,5,2018,semestre 2,2018-08-01
201820,201910,55518501,7,14,0,0,2018,semestre 2,2018-08-01
201820,201910,55518504,7,18,6,14,2018,semestre 2,2018-08-01
201820,201910,55518505,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518507,4,9,2,3,2018,semestre 2,2018-08-01
201820,201910,55518508,1,2,1,2,2018,semestre 2,2018-08-01
201820,201910,55518509,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518510,7,18,6,15,2018,semestre 2,2018-08-01
201820,201910,55518511,7,16,4,8,2018,semestre 2,2018-08-01
201820,201910,55518513,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518514,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518516,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518517,7,18,6,14,2018,semestre 2,2018-08-01
201820,201910,55518518,7,18,5,11,2018,semestre 2,2018-08-01
201820,201910,55518519,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55518521,8,18,0,0,2018,semestre 2,2018-08-01
201820,201910,55618502,5,13,5,13,2018,semestre 2,2018-08-01
201820,201910,55618503,6,16,6,16,2018,semestre 2,2018-08-01
201820,201910,55718501,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718502,7,18,0,0,2018,semestre 2,2018-08-01
201820,201910,55718503,7,18,5,13,2018,semestre 2,2018-08-01
201820,201910,55718504,7,18,4,9,2018,semestre 2,2018-08-01
201820,201910,55718505,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718506,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718507,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718508,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718509,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,55718510,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718511,7,14,4,8,2018,semestre 2,2018-08-01
201820,201910,55718512,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,55718516,5,13,3,7,2018,semestre 2,2018-08-01
201820,201910,66118507,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118508,6,13,1,1,2018,semestre 2,2018-08-01
201820,201910,66118509,7,15,0,0,2018,semestre 2,2018-08-01
201820,201910,66118510,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118512,8,17,6,12,2018,semestre 2,2018-08-01
201820,201910,66118514,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,66118515,8,17,6,12,2018,semestre 2,2018-08-01
201820,201910,66118516,6,10,5,9,2018,semestre 2,2018-08-01
201820,201910,66118518,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118519,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118520,7,16,4,7,2018,semestre 2,2018-08-01
201820,201910,66118521,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118522,8,17,5,9,2018,semestre 2,2018-08-01
201820,201910,66118523,7,16,5,11,2018,semestre 2,2018-08-01
201820,201910,66118524,7,17,5,10,2018,semestre 2,2018-08-01
201820,201910,66118525,8,16,8,16,2018,semestre 2,2018-08-01
201820,201910,66118528,8,17,5,9,2018,semestre 2,2018-08-01
201820,201910,66118529,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118530,7,17,6,14,2018,semestre 2,2018-08-01
201820,201910,66118531,6,11,3,5,2018,semestre 2,2018-08-01
201820,201910,66118532,8,17,0,0,2018,semestre 2,2018-08-01
201820,201910,66118533,8,17,5,9,2018,semestre 2,2018-08-01
201820,201910,66118534,5,12,3,7,2018,semestre 2,2018-08-01
201820,201910,66118535,8,17,7,16,2018,semestre 2,2018-08-01
201820,201910,66118536,3,8,3,8,2018,semestre 2,2018-08-01
201820,201910,66218501,8,20,4,9,2018,semestre 2,2018-08-01
201820,201910,66218503,8,20,7,16,2018,semestre 2,2018-08-01
201820,201910,66218505,8,20,5,11,2018,semestre 2,2018-08-01
201820,201910,66218506,8,20,2,5,2018,semestre 2,2018-08-01
201820,201910,66218507,4,10,4,10,2018,semestre 2,2018-08-01
201820,201910,66218508,5,11,4,9,2018,semestre 2,2018-08-01
201820,201910,66318502,9,20,8,19,2018,semestre 2,2018-08-01
201820,201910,66318505,9,20,6,12,2018,semestre 2,2018-08-01
201820,201910,66318506,7,16,4,9,2018,semestre 2,2018-08-01
201820,201910,66318509,7,19,2,6,2018,semestre 2,2018-08-01
201820,201910,66318510,6,15,5,14,2018,semestre 2,2018-08-01
201820,201910,66318511,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,66318512,4,10,3,8,2018,semestre 2,2018-08-01
201820,201910,66418503,8,18,7,15,2018,semestre 2,2018-08-01
201820,201910,66418505,5,19,1,3,2018,semestre 2,2018-08-01
201820,201910,66418507,6,19,3,5,2018,semestre 2,2018-08-01
201820,201910,66418508,5,19,3,9,2018,semestre 2,2018-08-01
201820,201910,66418510,6,19,5,17,2018,semestre 2,2018-08-01
201820,201910,66418515,5,19,2,4,2018,semestre 2,2018-08-01
201820,201910,66418516,6,19,4,7,2018,semestre 2,2018-08-01
201820,201910,66418518,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418519,6,19,3,7,2018,semestre 2,2018-08-01
201820,201910,66418523,8,19,6,12,2018,semestre 2,2018-08-01
201820,201910,66418527,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418528,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418529,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418530,5,19,1,2,2018,semestre 2,2018-08-01
201820,201910,66418531,5,11,5,11,2018,semestre 2,2018-08-01
201820,201910,66418534,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418536,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418537,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418538,6,19,2,3,2018,semestre 2,2018-08-01
201820,201910,66418540,5,15,5,15,2018,semestre 2,2018-08-01
201820,201910,66418541,4,9,0,0,2018,semestre 2,2018-08-01
201820,201910,66418543,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,66418544,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418545,4,9,2,4,2018,semestre 2,2018-08-01
201820,201910,66418547,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418548,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418549,6,15,5,11,2018,semestre 2,2018-08-01
201820,201910,66418550,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418551,5,11,4,7,2018,semestre 2,2018-08-01
201820,201910,66418554,5,17,0,0,2018,semestre 2,2018-08-01
201820,201910,66418555,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418557,6,19,5,15,2018,semestre 2,2018-08-01
201820,201910,66418559,5,18,2,6,2018,semestre 2,2018-08-01
201820,201910,66418560,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418561,5,19,3,8,2018,semestre 2,2018-08-01
201820,201910,66418562,6,19,4,9,2018,semestre 2,2018-08-01
201820,201910,66418563,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418564,6,19,4,7,2018,semestre 2,2018-08-01
201820,201910,66418565,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418566,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418568,8,18,5,11,2018,semestre 2,2018-08-01
201820,201910,66418569,6,19,2,3,2018,semestre 2,2018-08-01
201820,201910,66418570,8,16,7,14,2018,semestre 2,2018-08-01
201820,201910,66418572,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418573,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418574,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418575,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66418576,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,66418577,6,19,5,11,2018,semestre 2,2018-08-01
201820,201910,66418578,4,9,2,4,2018,semestre 2,2018-08-01
201820,201910,66418581,8,17,1,2,2018,semestre 2,2018-08-01
201820,201910,66418582,4,8,4,8,2018,semestre 2,2018-08-01
201820,201910,66418583,6,19,6,19,2018,semestre 2,2018-08-01
201820,201910,66518502,3,7,3,7,2018,semestre 2,2018-08-01
201820,201910,66518503,8,17,7,14,2018,semestre 2,2018-08-01
201820,201910,66518504,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,66518505,7,13,3,4,2018,semestre 2,2018-08-01
201820,201910,66518506,9,17,4,7,2018,semestre 2,2018-08-01
201820,201910,66518508,7,14,6,13,2018,semestre 2,2018-08-01
201820,201910,66518509,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,66518510,7,14,5,10,2018,semestre 2,2018-08-01
201820,201910,66518512,8,16,7,15,2018,semestre 2,2018-08-01
201820,201910,66518513,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,66518515,8,14,4,7,2018,semestre 2,2018-08-01
201820,201910,66518518,7,14,6,12,2018,semestre 2,2018-08-01
201820,201910,66518519,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,66518521,4,9,4,9,2018,semestre 2,2018-08-01
201820,201910,66518522,8,17,2,3,2018,semestre 2,2018-08-01
201820,201910,66518524,7,14,5,10,2018,semestre 2,2018-08-01
201820,201910,66518525,8,16,4,7,2018,semestre 2,2018-08-01
201820,201910,66518526,8,17,4,8,2018,semestre 2,2018-08-01
201820,201910,66518527,8,16,5,10,2018,semestre 2,2018-08-01
201820,201910,66518528,8,14,7,13,2018,semestre 2,2018-08-01
201820,201910,66518529,7,14,5,10,2018,semestre 2,2018-08-01
201820,201910,66618501,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618502,10,19,7,13,2018,semestre 2,2018-08-01
201820,201910,66618503,9,17,7,13,2018,semestre 2,2018-08-01
201820,201910,66618506,0,0,0,0,2018,semestre 2,2018-08-01
201820,201910,66618507,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618509,8,18,7,17,2018,semestre 2,2018-08-01
201820,201910,66618510,9,19,7,16,2018,semestre 2,2018-08-01
201820,201910,66618511,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618512,8,19,6,15,2018,semestre 2,2018-08-01
201820,201910,66618513,4,10,3,9,2018,semestre 2,2018-08-01
201820,201910,66618514,9,16,7,14,2018,semestre 2,2018-08-01
201820,201910,66618515,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618517,9,16,4,7,2018,semestre 2,2018-08-01
201820,201910,66618518,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618521,8,17,5,11,2018,semestre 2,2018-08-01
201820,201910,66618522,9,16,6,12,2018,semestre 2,2018-08-01
201820,201910,66618523,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618525,8,19,8,19,2018,semestre 2,2018-08-01
201820,201910,66618526,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618527,10,18,8,16,2018,semestre 2,2018-08-01
201820,201910,66618528,9,17,6,11,2018,semestre 2,2018-08-01
201820,201910,66618529,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618530,9,19,6,13,2018,semestre 2,2018-08-01
201820,201910,66618531,10,17,7,13,2018,semestre 2,2018-08-01
201820,201910,66618533,9,16,7,13,2018,semestre 2,2018-08-01
201820,201910,66618534,10,19,8,16,2018,semestre 2,2018-08-01
201820,201910,66618537,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618539,9,17,7,13,2018,semestre 2,2018-08-01
201820,201910,66618541,10,18,2,3,2018,semestre 2,2018-08-01
201820,201910,66618542,8,19,7,16,2018,semestre 2,2018-08-01
201820,201910,66618543,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,66618546,7,13,3,6,2018,semestre 2,2018-08-01
201820,201910,77118502,6,16,4,12,2018,semestre 2,2018-08-01
201820,201910,77118505,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,77118506,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,77118508,7,18,7,18,2018,semestre 2,2018-08-01
201820,201910,77118509,7,18,4,12,2018,semestre 2,2018-08-01
201820,201910,77118510,7,18,2,4,2018,semestre 2,2018-08-01
201820,201910,77118511,6,16,5,14,2018,semestre 2,2018-08-01
201820,201910,77118516,7,18,6,16,2018,semestre 2,2018-08-01
201820,201910,77218501,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,77218502,9,19,5,12,2018,semestre 2,2018-08-01
201820,201910,77218503,7,15,3,6,2018,semestre 2,2018-08-01
201820,201910,77218504,7,19,6,16,2018,semestre 2,2018-08-01
201820,201910,77218506,9,19,8,18,2018,semestre 2,2018-08-01
201820,201910,77218508,0,0,0,0,2018,semestre 2,2018-08-01
