COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66112,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66113,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66114,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66114,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66115,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66116,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66117,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66118,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66119,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66120,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66121,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66122,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66123,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66124,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66125,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66126,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66126,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66127,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66127,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66128,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66129,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66130,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66131,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66132,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66133,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66133,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66134,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66135,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66135,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66136,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66137,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66138,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66139,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66140,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66141,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66142,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66142,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66143,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66143,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66144,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66145,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66146,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66146,5,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66147,7,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66147,8,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66148,1,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66148,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66149,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66150,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66151,12,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66152,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66153,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66154,4,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66154,5,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66155,12,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66156,3,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66158,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66159,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66160,2,no
20712,facultad de ciencias de la salud,fisioterapia,cna-riev,sede tunja,66161,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55501,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55562,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55503,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55504,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55505,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55506,2,si
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55507,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55508,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55509,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55510,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55511,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55512,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55513,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55514,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55515,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55516,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55517,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55518,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55519,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55520,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55521,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55522,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55523,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55524,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55525,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55526,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55527,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55528,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55529,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55530,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55531,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55532,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55533,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55534,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55535,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55536,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55537,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55538,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55539,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55540,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55541,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55542,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55543,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55544,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55545,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55546,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55547,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55548,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55549,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55550,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55551,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55552,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55553,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55554,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55555,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55556,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55557,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55558,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55559,8,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55560,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55561,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental,cna-riev,sede tunja,55502,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55743,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55744,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55745,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55746,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55747,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55748,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55749,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55750,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55751,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55752,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55753,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55754,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55755,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55756,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55757,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55758,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55759,8,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55760,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55761,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55762,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55701,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55702,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55703,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55704,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55705,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55706,2,si
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55707,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55708,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55709,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55710,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55711,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55712,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55713,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55714,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55715,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55716,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55717,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55718,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55719,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55720,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55721,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55722,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55723,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55724,4,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55725,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55726,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55727,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55728,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55729,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55730,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55731,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55732,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55733,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55734,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55735,1,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55736,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55737,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55738,2,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55739,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55740,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55741,3,no
53841,facultad de ciencias e ingenieria,ingenieria ambiental - sogamoso,cna-riev,sede sogamoso,55742,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55955,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55954,4,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55957,8,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55901,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55902,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55903,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55904,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55905,2,si
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55906,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55907,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55908,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55909,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55910,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55911,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55912,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55913,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55914,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55915,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55916,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55917,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55918,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55919,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55920,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55921,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55922,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55923,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55924,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55925,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55926,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55927,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55928,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55929,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55930,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55931,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55932,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55933,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55934,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55935,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55936,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55937,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55938,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55939,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55940,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55941,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55942,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55943,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55944,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55945,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55946,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55947,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55948,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55949,1,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55950,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55951,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55952,2,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55953,3,no
108951,facultad de ciencias e ingenieria,ingenieria civil,n.a.,sede tunja,55956,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55252,1,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55251,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55255,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55256,8,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55257,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55258,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55259,4,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55260,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55262,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55263,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55264,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55265,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55266,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55267,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55201,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55202,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55203,2,si
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55204,4,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55205,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55206,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55207,1,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55208,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55209,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55210,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55211,4,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55212,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55213,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55214,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55215,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55216,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55217,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55218,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55219,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55220,1,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55221,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55222,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55223,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55224,4,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55226,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55227,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55228,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55229,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55230,1,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55231,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55232,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55233,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55234,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55236,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55238,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55239,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55240,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55241,2,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55242,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55244,3,no
