COD_BASE,NOMBRE_MAT,COD_PRECO,NOMBRE_PRECORREQUISITO,TIPO_REQUISITO
77138,metodologia y practica de la investigacion,77167,estadistica descriptiva,prerrequisito
77139,teorias de la planificacion y el desarrollo urbano,77131,instrumentos de planificacion,prerrequisito
77140,coordinacion tecnica de proyectos,77127,construccion y estructuras de mediana complejidad,prerrequisito
77141,construccion e instalaciones de la ciudad,77127,construccion y estructura del edificio,prerrequisito
77142,perspectivas y sombras,77116,planimetria arquitectonica,prerrequisito
77149,seminario de investigacion,77138,metodologia y practica de la investigacion,prerrequisito
77149,seminario de investigacion,77138,metodologia y practica de la investigacion,prerrequisito
77156,taller de diseno vivienda social,77124,taller de diseno: centros habitacionales,prerrequisito
77156,taller de diseno vivienda social,77136,taller de diseno equipamientos,prerrequisito
77156,taller de diseno vivienda social,77137,taller de diseno espacio publico y medio ambiente,prerrequisito
77157,etica profesional,77153,etica general,prerrequisito
77162,alternativa de  grado,77149,seminario de investigacion,prerrequisito
77162,alternativa de grado,77149,seminario de investigacion,prerrequisito
77163,practica profesional,77101,matematica basica,prerrequisito
77163,practica profesional,77101,matematica basica,prerrequisito
77163,practica profesional,77102,logica,prerrequisito
77163,practica profesional,77102,logica,prerrequisito
77163,practica profesional,77103,introduccion al programa,prerrequisito
77163,practica profesional,77103,introduccion a la arquitectura,prerrequisito
77163,practica profesional,77104,taller de diseno unidades habitacionales,prerrequisito
77163,practica profesional,77104,taller composicion espacial,prerrequisito
77163,practica profesional,77105,ergonomia de la arquitectura y la ciudad,prerrequisito
77163,practica profesional,77105,ergonomia de la arquitectura y la ciudad,prerrequisito
77163,practica profesional,77106,deporte formativo,prerrequisito
77163,practica profesional,77106,deporte formativo,prerrequisito
77163,practica profesional,77107,formacion integral i,prerrequisito
77163,practica profesional,77107,formacion integral i,prerrequisito
77163,practica profesional,77108,historia de la arquitectura y ciudad antigua y media,prerrequisito
77163,practica profesional,77108,historia de la arquitectura y la ciudad antigua y clasica,prerrequisito
77163,practica profesional,77109,construccion y estructuras de baja complejidad,prerrequisito
77163,practica profesional,77109,construccion y estructura de la casa,prerrequisito
77163,practica profesional,77110,taller de diseno basico,prerrequisito
77163,practica profesional,77110,taller diseno basico,prerrequisito
77163,practica profesional,77111,principios de construccion,prerrequisito
77163,practica profesional,77111,principios de construccion,prerrequisito
77163,practica profesional,77112,percepcion y representacion grafica,prerrequisito
77163,practica profesional,77112,expresion grafica basica,prerrequisito
77163,practica profesional,77113,geometria descriptiva basica,prerrequisito
77163,practica profesional,77113,geometria descriptiva basica,prerrequisito
77163,practica profesional,77114,"taller forma, funcion y significado",prerrequisito
77163,practica profesional,77114,taller de diseno composicion forma y funcion,prerrequisito
77163,practica profesional,77115,informatica basica,prerrequisito
77163,practica profesional,77115,informatica basica,prerrequisito
77163,practica profesional,77116,planimetria arquitectonica,prerrequisito
77163,practica profesional,77116,expresion grafica avanzada,prerrequisito
77163,practica profesional,77117,ingles i,prerrequisito
77163,practica profesional,77117,ingles i,prerrequisito
77163,practica profesional,77118,representacion digital 3d,prerrequisito
77163,practica profesional,77118,expresion digital ii - archicad,prerrequisito
77163,practica profesional,77119,mecanica,prerrequisito
77163,practica profesional,77120,formacion integral ii,prerrequisito
77163,practica profesional,77120,formacion integral ii,prerrequisito
77163,practica profesional,77121,expresion oral y escrita,prerrequisito
77163,practica profesional,77121,expresion oral y escrita,prerrequisito
77163,practica profesional,77122,ingles ii,prerrequisito
77163,practica profesional,77122,ingles ii,prerrequisito
77163,practica profesional,77123,geometria descriptiva avanzada,prerrequisito
77163,practica profesional,77123,geometria descriptiva avanzada,prerrequisito
77163,practica profesional,77124,"taller espacio, escala y complejidad",prerrequisito
77163,practica profesional,77124,taller de diseno: centros habitacionales,prerrequisito
77163,practica profesional,77125,teoria de lo urbano,prerrequisito
77163,practica profesional,77126,historia de la arquitectura y la ciudad  medieval,prerrequisito
77163,practica profesional,77126,historia de la arquitectura y  la ciudad del renacimiento al neoclasico,prerrequisito
77163,practica profesional,77127,construccion y estructuras de mediana complejidad,prerrequisito
77163,practica profesional,77127,construccion y estructura del edificio,prerrequisito
77163,practica profesional,77128,expresion digital avanzada 3d,prerrequisito
77163,practica profesional,77128,"representacion digital, modelado y diagramacion",prerrequisito
77163,practica profesional,77129,humanidades,prerrequisito
77163,practica profesional,77129,humanidades,prerrequisito
77163,practica profesional,77130,electiva libre i,prerrequisito
77163,practica profesional,77130,electiva libre i,prerrequisito
77163,practica profesional,77131,instrumentos de planificacion,prerrequisito
77163,practica profesional,77132,historia de la arquitectura y  la ciudad moderna,prerrequisito
77163,practica profesional,77132,historia  de la arquitectura y la ciudad moderna,prerrequisito
77163,practica profesional,77133,presupuesto y programacion de obra,prerrequisito
77163,practica profesional,77133,presupuesto y  programacion de obra,prerrequisito
77163,practica profesional,77134,estructuras especiales,prerrequisito
77163,practica profesional,77134,construccion y estructuras de alta complejidad,prerrequisito
77163,practica profesional,77135,problemas del contexto,prerrequisito
77163,practica profesional,77135,problemas de contexto,prerrequisito
77163,practica profesional,77136,taller de diseno equipamientos,prerrequisito
77163,practica profesional,77136,taller sistemas espaciales,prerrequisito
77163,practica profesional,77137,taller de diseno espacio publico y medio ambiente,prerrequisito
77163,practica profesional,77137,taller espacio y territorio,prerrequisito
77163,practica profesional,77138,metodologia y practica de la investigacion,prerrequisito
77163,practica profesional,77138,metodologia y practica de la investigacion,prerrequisito
77163,practica profesional,77139,teorias de la planificacion y el desarrollo urbano,prerrequisito
77163,practica profesional,77140,coordinacion tecnica de proyectos,prerrequisito
77163,practica profesional,77140,coordinacion tecnica de proyectos,prerrequisito
77163,practica profesional,77141,construccion e instalaciones de la ciudad,prerrequisito
77163,practica profesional,77142,perspectivas y sombras,prerrequisito
77163,practica profesional,77142,perspectivas y sombras,prerrequisito
77163,practica profesional,77143,representacion digital 2d,prerrequisito
77163,practica profesional,77143,expresion digital i - autocad,prerrequisito
77163,practica profesional,77144,electiva  libre ii,prerrequisito
77163,practica profesional,77144,electiva libre ii,prerrequisito
77163,practica profesional,77145,taller de proyectos urbanisticos y territoriales,prerrequisito
77163,practica profesional,77145,taller de diseno intervencion urbana integral,prerrequisito
77163,practica profesional,77146,historia de la arquitectura y la ciudad latinoamericana,prerrequisito
77163,practica profesional,77146,historia de la arquitectura y la ciudad  hispanoamericana,prerrequisito
77163,practica profesional,77147,electiva complementaria i,prerrequisito
77163,practica profesional,77147,electiva complementaria i,prerrequisito
77163,practica profesional,77148,electiva de profundizacion  i,prerrequisito
77163,practica profesional,77148,electiva de profundizacion i,prerrequisito
77163,practica profesional,77149,seminario de investigacion,prerrequisito
77163,practica profesional,77149,seminario de investigacion,prerrequisito
77163,practica profesional,77150,taller de diseno intervencion en centros historicos,prerrequisito
77163,practica profesional,77150,taller de proyectos patrimoniales,prerrequisito
77163,practica profesional,77151,historia de la arquitectura y la ciudad en colombia,prerrequisito
77163,practica profesional,77152,administracion de proyectos de construccion,prerrequisito
77163,practica profesional,77152,administracion de proyectos de construccion,prerrequisito
77163,practica profesional,77153,etica general,prerrequisito
77163,practica profesional,77153,etica general,prerrequisito
77163,practica profesional,77154,electiva complementaria ii,prerrequisito
77163,practica profesional,77154,electiva complementaria ii,prerrequisito
77163,practica profesional,77155,electiva de profundizacion  ii,prerrequisito
77163,practica profesional,77155,electiva de profundizacion ii,prerrequisito
77163,practica profesional,77156,taller de proyectos de tecnologia experimental,prerrequisito
77163,practica profesional,77156,taller de diseno vivienda social,prerrequisito
77163,practica profesional,77157,etica profesional,prerrequisito
77163,practica profesional,77157,etica profesional,prerrequisito
77163,practica profesional,77158,legislacion de la arquitectura y el urbanismo  en colombia,prerrequisito
77163,practica profesional,77158,legislacion de la arquitectura y el urbanismo en colombia,prerrequisito
77163,practica profesional,77159,actualizacion en procesos tecnologicos,prerrequisito
77163,practica profesional,77160,portafolio digital,prerrequisito
77163,practica profesional,77160,portafolio digital,prerrequisito
77163,practica profesional,77161,electiva de profundizacion  iii,prerrequisito
77163,practica profesional,77161,electiva de profundizacion iii,prerrequisito
77163,practica profesional,77164,tecnicas de expresion,prerrequisito
77163,practica profesional,77165,constitucion y formacion ciudadana,prerrequisito
77163,practica profesional,77165,constitucion y formacion ciudadana,prerrequisito
77163,practica profesional,77167,estadistica descriptiva,prerrequisito
77163,practica profesional,77168,antropologia y sociologia  del territorio,prerrequisito
77163,practica profesional,77169,enfoques y estrategias de planificacion,prerrequisito
77163,practica profesional,77170,redes e instalaciones,prerrequisito
77163,practica profesional,77171,sistemas urbanos y territoriales,prerrequisito
77163,practica profesional,77172,tecnicas de intervencion patrimonial,prerrequisito
77163,practica profesional,77173,nuevas tecnologias,prerrequisito
77163,practica profesional,77174,sostenibilidad y medio ambiente,prerrequisito
77163,practica profesional,77175,gestion empresarial,prerrequisito
77164,tecnicas de expresion,77112,expresion grafica basica,prerrequisito
77166,taller de diseno proyectos de ciudad,77145,taller de diseno intervencion urbana integral,prerrequisito
77166,taller de diseno proyectos de ciudad,77150,taller de diseno intervencion en centros historicos,prerrequisito
77166,taller de diseno proyectos de ciudad,77156,taller de diseno vivienda social,prerrequisito
77167,estadistica descriptiva,77101,matematica basica,prerrequisito
77201,diseno tipografico,77214,diseno basico tridimensional,prerrequisito
77201,taller de composicion tipografica,77214,taller de diseno ii,prerrequisito
77208,semiotica y comunicacion visual,77216,fundamentos de la comunicacion visual,prerrequisito
77209,historia del arte ii,77265,historia del arte i,prerrequisito
77211,historia del arte antiguedad,77265,historia del arte: prehistoria,prerrequisito
77214,diseno basico tridimensional,77210,diseno basico bidimensional,prerrequisito
77214,taller de diseno ii,77210,taller de diseno i,prerrequisito
77218,historia del arte ii renacimiento,77211,historia del arte i antigua,prerrequisito
77221,ingles ii,77217,ingles i,prerrequisito
77221,ingles ii,77217,ingles i,prerrequisito
77225,taller de diseno de identidad visual,77201,taller de composicion tipografica,prerrequisito
77225,diseno de imagen corporativa,77201,diseno tipografico,prerrequisito
77228,grafica digital: retoque,77267,dibujo vectorial,prerrequisito
77232,nuevas teorias del diseno,77241,seminario de investigacion,prerrequisito
77239,metodologia y practica de la investigacion,77202,logica,prerrequisito
77241,seminario de investigacion,77239,metodologia y practica de la investigacion,prerrequisito
77241,seminario de investigacion,77239,metodologia y practica de la investigacion,prerrequisito
77245,fotografia de estudio,77237,fotografia digital y analoga,prerrequisito
77245,fotografia ii,77237,fotografia i,prerrequisito
77246,ilustracion ii,77229,ilustracion i,prerrequisito
77261,etica profesional,77252,etica general,prerrequisito
77261,etica profesional,77252,etica general,prerrequisito
77262,diseno de portafolios,77254,diseno de empaques,prerrequisito
77264,practica profesional,77201,taller de composicion tipografica,prerrequisito
77264,practica profesional,77201,diseno tipografico,prerrequisito
77264,practica profesional,77202,logica,prerrequisito
77264,practica profesional,77202,logica,prerrequisito
77264,practica profesional,77203,introduccion al diseno,prerrequisito
77264,practica profesional,77203,introduccion al programa,prerrequisito
77264,practica profesional,77204,humanidades,prerrequisito
77264,practica profesional,77204,humanidades,prerrequisito
77264,practica profesional,77205,expresion oral y escrita,prerrequisito
77264,practica profesional,77205,expresion oral y escrita,prerrequisito
77264,practica profesional,77206,deporte formativo,prerrequisito
77264,practica profesional,77206,deporte formativo,prerrequisito
77264,practica profesional,77207,formacion integral i,prerrequisito
77264,practica profesional,77207,formacion integral i,prerrequisito
77264,practica profesional,77208,semiotica y comunicacion visual,prerrequisito
77264,practica profesional,77208,semiotica y comunicacion visual,prerrequisito
77264,practica profesional,77209,historia del arte:  moderno,prerrequisito
77264,practica profesional,77209,historia del arte ii,prerrequisito
77264,practica profesional,77210,diseno basico bidimensional,prerrequisito
77264,practica profesional,77210,taller de diseno i,prerrequisito
77264,practica profesional,77211,historia del arte antiguedad,prerrequisito
77264,practica profesional,77212,dibujo tecnico y descriptivo,prerrequisito
77264,practica profesional,77212,dibujo tecnico,prerrequisito
77264,practica profesional,77213,dibujo i,prerrequisito
77264,practica profesional,77213,dibujo artistico: basico,prerrequisito
77264,practica profesional,77214,taller de diseno ii,prerrequisito
77264,practica profesional,77214,diseno basico tridimensional,prerrequisito
77264,practica profesional,77215,informatica basica,prerrequisito
77264,practica profesional,77216,fundamentos de la comunicacion visual,prerrequisito
77264,practica profesional,77217,ingles i,prerrequisito
77264,practica profesional,77217,ingles i,prerrequisito
77264,practica profesional,77218,historia del arte: renacimiento,prerrequisito
77264,practica profesional,77219,expresion: color,prerrequisito
77264,practica profesional,77219,expresion color,prerrequisito
77264,practica profesional,77220,formacion integral ii,prerrequisito
77264,practica profesional,77220,formacion integral ii,prerrequisito
77264,practica profesional,77221,ingles ii,prerrequisito
77264,practica profesional,77221,ingles ii,prerrequisito
77264,practica profesional,77222,electiva complementaria interdisciplinaria,prerrequisito
77264,practica profesional,77222,electiva complementaria i,prerrequisito
77264,practica profesional,77223,dibujo anatomico,prerrequisito
77264,practica profesional,77224,electiva libre i,prerrequisito
77264,practica profesional,77224,electiva libre,prerrequisito
77264,practica profesional,77225,diseno de imagen corporativa,prerrequisito
77264,practica profesional,77225,taller de diseno de identidad visual,prerrequisito
77264,practica profesional,77226,territorio y cultura,prerrequisito
77264,practica profesional,77226,cultura y comunicacion visual,prerrequisito
77264,practica profesional,77228,grafica digital: retoque,prerrequisito
77264,practica profesional,77229,ilustracion i,prerrequisito
77264,practica profesional,77229,expresion: tecnicas,prerrequisito
77264,practica profesional,77230,electiva libre ii,prerrequisito
77264,practica profesional,77231,electiva complementaria ii,prerrequisito
77264,practica profesional,77232,nuevas teorias del diseno,prerrequisito
77264,practica profesional,77233,taller de diseno editorial,prerrequisito
77264,practica profesional,77233,diseno editorial,prerrequisito
77264,practica profesional,77234,problemas del contexto,prerrequisito
77264,practica profesional,77235,historia del arte: latinoamericano,prerrequisito
77264,practica profesional,77236,grafica digital diagramacion,prerrequisito
77264,practica profesional,77236,grafica digital: diagramacion,prerrequisito
77264,practica profesional,77237,fotografia digital y analoga,prerrequisito
77264,practica profesional,77237,fotografia i,prerrequisito
77264,practica profesional,77238,senalizacion,prerrequisito
77264,practica profesional,77238,taller de diseno sistemas de orientacion,prerrequisito
77264,practica profesional,77239,metodologia y practica de la investigacion,prerrequisito
77264,practica profesional,77239,metodologia y practica de la investigacion,prerrequisito
77264,practica profesional,77240,diseno de piezas publicitarias,prerrequisito
77264,practica profesional,77240,publicidad y medios,prerrequisito
77264,practica profesional,77241,seminario de investigacion,prerrequisito
77264,practica profesional,77241,seminario de investigacion,prerrequisito
77264,practica profesional,77242,historia del diseno grafico en colombia,prerrequisito
77264,practica profesional,77242,historia del diseno,prerrequisito
77264,practica profesional,77243,administracion,prerrequisito
77264,practica profesional,77243,administracion y mercadeo,prerrequisito
77264,practica profesional,77244,grafica digital tridimensional,prerrequisito
77264,practica profesional,77244,grafica digital tridimensional,prerrequisito
77264,practica profesional,77245,fotografia de estudio,prerrequisito
77264,practica profesional,77245,fotografia ii,prerrequisito
77264,practica profesional,77246,ilustracion ii,prerrequisito
77264,practica profesional,77246,ilustracion,prerrequisito
77264,practica profesional,77247,electiva de profundizacion i,prerrequisito
77264,practica profesional,77247,electiva de profundizacion i,prerrequisito
77264,practica profesional,77248,legislacion de comunicaciones,prerrequisito
77264,practica profesional,77248,propiedad intelectual,prerrequisito
77264,practica profesional,77249,grafica digital web,prerrequisito
77264,practica profesional,77249,grafica digital:  diseno web,prerrequisito
77264,practica profesional,77250,industria grafica,prerrequisito
77264,practica profesional,77250,sistemas de impresion en artes graficas,prerrequisito
77264,practica profesional,77251,medios audiovisuales,prerrequisito
77264,practica profesional,77252,etica general,prerrequisito
77264,practica profesional,77252,etica general,prerrequisito
77264,practica profesional,77253,electiva de profundizacion ii,prerrequisito
77264,practica profesional,77253,electiva de profundizacion ii,prerrequisito
77264,practica profesional,77254,taller de diseno grafica para exhibiciones,prerrequisito
77264,practica profesional,77254,diseno de empaques,prerrequisito
77264,practica profesional,77255,grafica digital multimedia,prerrequisito
77264,practica profesional,77255,grafica digital:  diseno de multimedia,prerrequisito
77264,practica profesional,77256,eventos y campanas publicitarias,prerrequisito
77264,practica profesional,77256,eventos y campanas publicitarias,prerrequisito
77264,practica profesional,77257,constitucion y formacion ciudadana,prerrequisito
77264,practica profesional,77257,constitucion y formacion ciudadana,prerrequisito
77264,practica profesional,77258,preprensa y control de calidad,prerrequisito
77264,practica profesional,77258,preprensa y control de calidad,prerrequisito
77264,practica profesional,77259,grabacion audio,prerrequisito
77264,practica profesional,77260,electiva de profundizacion iii,prerrequisito
77264,practica profesional,77261,etica profesional,prerrequisito
77264,practica profesional,77261,etica profesional,prerrequisito
77264,practica profesional,77262,portafolio profesional,prerrequisito
77264,practica profesional,77265,historia del arte i,prerrequisito
77264,practica profesional,77265,historia del arte: prehistoria,prerrequisito
77264,practica profesional,77266,dibujo ii,prerrequisito
77264,practica profesional,77266,dibujo artistico: perspectiva y sombras,prerrequisito
77264,practica profesional,77267,grafica vectorial y retoque,prerrequisito
77264,practica profesional,77267,dibujo vectorial,prerrequisito
77264,practica profesional,77268,industrias creativas y culturales,prerrequisito
77264,practica profesional,77269,grafica digital audiovisual,prerrequisito
77264,practica profesional,77270,ingles iii,prerrequisito
77264,practica profesional,77271,diseno e innovacion,prerrequisito
77264,practica profesional,77273,video basico,prerrequisito
77266,dibujo artistico: perspectiva y sombras,77213,dibujo artistico: basico,prerrequisito
77266,dibujo ii,77213,dibujo i,prerrequisito
77270,ingles iii,77221,ingles ii,prerrequisito
77272,taller gestion del diseno,77254,taller de diseno grafica para exhibiciones,prerrequisito
77323,patronaje y confeccion vestuario masculino,77304,tecnica de confeccion basica,prerrequisito
77327,taller de diseno moda industrial,77301,taller de diseno basico,prerrequisito
77329,ingles ii,77321,ingles i,prerrequisito
77331,patronaje y confeccion moda industrial,77304,tecnica de confeccion basica,prerrequisito
77332,expresion de moda para la industria,77302,expresion e ilustracion,prerrequisito
77335,taller de diseno vestido de bano y ropa interior,77301,taller de diseno basico,prerrequisito
77339,patronaje y confeccion vestidos de bano y ropa interior,77304,tecnica de confeccion basica,prerrequisito
77340,expresion vestidos de bano y ropa interior,77302,expresion e ilustracion,prerrequisito
77341,creacion de empresa,77317,gestion empresarial,prerrequisito
77343,taller de diseno alta moda,77301,taller de diseno basico,prerrequisito
77347,patronaje y confeccion vestido alta moda,77304,tecnica de confeccion basica,prerrequisito
77347,patronaje y confeccion vestido alta moda,77315,patronaje y confeccion vestuario femenino,prerrequisito
77348,expresion vestido de alta moda,77302,expresion e ilustracion,prerrequisito
77349,comercio exterior,77317,gestion empresarial,prerrequisito
77352,taller de diseno portafolio,77343,taller de diseno alta moda,prerrequisito
77353,seminario de investigacion,77319,metodologia y practica de la investigacion,prerrequisito
77354,etica profesional,77336,etica general,prerrequisito
77355,patronaje asistido por computador,77304,tecnica de confeccion basica,prerrequisito
77355,patronaje asistido por computador,77315,patronaje y confeccion vestuario femenino,prerrequisito
77356,expresion asistida por computador,77302,expresion e ilustracion,prerrequisito
77356,expresion asistida por computador,77316,expresion figurin femenino,prerrequisito
77359,alternativa de grado,77353,seminario de investigacion,prerrequisito
77360,practica profesional,77301,taller de diseno basico,prerrequisito
77360,practica profesional,77302,expresion e ilustracion,prerrequisito
77360,practica profesional,77303,historia y apreciacion del arte,prerrequisito
77360,practica profesional,77304,tecnica de confeccion basica,prerrequisito
77360,practica profesional,77305,introduccion al programa,prerrequisito
77360,practica profesional,77306,formacion integral i,prerrequisito
77360,practica profesional,77307,deporte formativo,prerrequisito
77360,practica profesional,77308,logica,prerrequisito
77360,practica profesional,77309,taller de diseno vestuario femenino,prerrequisito
77360,practica profesional,77310,informatica basica,prerrequisito
77360,practica profesional,77311,historia del diseno y la moda siglo i - xv,prerrequisito
77360,practica profesional,77312,formacion integral ii,prerrequisito
77360,practica profesional,77313,expresion oral y escrita,prerrequisito
77360,practica profesional,77314,fibras textiles,prerrequisito
77360,practica profesional,77315,patronaje y confeccion vestuario femenino,prerrequisito
77360,practica profesional,77316,expresion figurin femenino,prerrequisito
77360,practica profesional,77317,gestion empresarial,prerrequisito
77360,practica profesional,77318,taller de diseno vestuario masculino,prerrequisito
77360,practica profesional,77319,metodologia y practica de la investigacion,prerrequisito
77360,practica profesional,77320,historia del diseno y la moda siglo xvi - xviii,prerrequisito
77360,practica profesional,77321,ingles i,prerrequisito
77360,practica profesional,77322,procesos textiles,prerrequisito
77360,practica profesional,77323,patronaje y confeccion vestuario masculino,prerrequisito
77360,practica profesional,77324,expresion figurin masculino,prerrequisito
77360,practica profesional,77325,costos y presupuestos,prerrequisito
77360,practica profesional,77326,electiva libre i,prerrequisito
77360,practica profesional,77327,taller de diseno moda industrial,prerrequisito
77360,practica profesional,77328,historia del diseno y la moda siglo xix - xxi,prerrequisito
77360,practica profesional,77329,ingles ii,prerrequisito
77360,practica profesional,77330,produccion,prerrequisito
77360,practica profesional,77331,patronaje y confeccion moda industrial,prerrequisito
77360,practica profesional,77332,expresion de moda para la industria,prerrequisito
77360,practica profesional,77333,mercadeo,prerrequisito
77360,practica profesional,77334,electiva complementaria i,prerrequisito
77360,practica profesional,77335,taller de diseno vestido de bano y ropa interior,prerrequisito
77360,practica profesional,77336,etica general,prerrequisito
77360,practica profesional,77337,humanidades,prerrequisito
77360,practica profesional,77338,metodos y tiempos,prerrequisito
77360,practica profesional,77339,patronaje y confeccion vestidos de bano y ropa interior,prerrequisito
77360,practica profesional,77340,expresion vestidos de bano y ropa interior,prerrequisito
77360,practica profesional,77341,creacion de empresa,prerrequisito
77360,practica profesional,77342,electiva de profundizacion i,prerrequisito
77360,practica profesional,77343,taller de diseno alta moda,prerrequisito
77360,practica profesional,77344,problemas de contexto,prerrequisito
77360,practica profesional,77345,constitucion y formacion ciudadana,prerrequisito
77360,practica profesional,77346,control de calidad,prerrequisito
77360,practica profesional,77347,patronaje y confeccion vestido alta moda,prerrequisito
77360,practica profesional,77348,expresion vestido de alta moda,prerrequisito
77360,practica profesional,77349,comercio exterior,prerrequisito
77360,practica profesional,77350,electiva libre ii,prerrequisito
77360,practica profesional,77351,electiva de profundizacion ii,prerrequisito
77360,practica profesional,77352,taller de diseno portafolio,prerrequisito
77360,practica profesional,77353,seminario de investigacion,prerrequisito
77360,practica profesional,77354,etica profesional,prerrequisito
77360,practica profesional,77355,patronaje asistido por computador,prerrequisito
77360,practica profesional,77356,expresion asistida por computador,prerrequisito
77360,practica profesional,77357,electiva complementaria ii,prerrequisito
77360,practica profesional,77358,electiva de profundizacion iii,prerrequisito
77404,taller de diseno unidades habitacionales,77414,taller de diseno composicion forma y funcion,prerrequisito
77404,taller composicion espacial,77414,"taller forma, funcion y significado",prerrequisito
77409,construccion y estructuras de baja complejidad,77411,principios de construccion,prerrequisito
77409,construccion y estructura de la casa,77411,principios de construccion,prerrequisito
77413,geometria descriptiva basica,77412,expresion grafica basica,prerrequisito
77414,taller de diseno composicion forma y funcion,77410,taller de diseno basico,prerrequisito
77414,"taller forma, funcion y significado",77410,taller diseno basico,prerrequisito
77416,expresion grafica avanzada,77412,expresion grafica basica,prerrequisito
77416,planimetria arquitectonica,77412,percepcion y representacion grafica,prerrequisito
77418,expresion digital ii - archicad,77412,expresion grafica basica,prerrequisito
77418,expresion digital ii - archicad,77415,informatica basica,prerrequisito
77419,mecanica,77401,matematica basica,prerrequisito
77420,formacion integral ii,77407,formacion integral i,prerrequisito
77420,formacion integral ii,77407,formacion integral i,prerrequisito
77422,ingles ii,77417,ingles i,prerrequisito
77422,ingles ii,77417,ingles i,prerrequisito
77423,geometria descriptiva avanzada,77413,geometria descriptiva basica,prerrequisito
77423,geometria descriptiva avanzada,77413,geometria descriptiva basica,prerrequisito
77424,taller de diseno: centros habitacionales,77404,taller de diseno unidades habitacionales,prerrequisito
77424,"taller espacio, escala y complejidad",77404,taller composicion espacial,prerrequisito
77427,construccion y estructura del edificio,77409,construccion y estructura de la casa,prerrequisito
77427,construccion y estructuras de mediana complejidad,77409,construccion y estructuras de baja complejidad,prerrequisito
77428,expresion digital avanzada 3d,77418,expresion digital ii - archicad,prerrequisito
77428,"representacion digital, modelado y diagramacion",77418,representacion digital 3d,prerrequisito
77428,expresion digital avanzada 3d,77443,expresion digital i - autocad,prerrequisito
77433,presupuesto y programacion de obra,77427,construccion y estructura del edificio,prerrequisito
77433,presupuesto y  programacion de obra,77427,construccion y estructuras de mediana complejidad,prerrequisito
77434,estructuras especiales,77419,mecanica,prerrequisito
77434,estructuras especiales,77427,construccion y estructura del edificio,prerrequisito
77434,construccion y estructuras de alta complejidad,77427,construccion y estructuras de mediana complejidad,prerrequisito
77436,taller sistemas espaciales,77404,taller composicion espacial,prerrequisito
77437,taller espacio y territorio,77404,taller composicion espacial,prerrequisito
77438,metodologia y practica de la investigacion,77467,estadistica descriptiva,prerrequisito
77440,coordinacion tecnica de proyectos,77427,construccion y estructuras de mediana complejidad,prerrequisito
77442,perspectivas y sombras,77416,planimetria arquitectonica,prerrequisito
77443,expresion digital i - autocad,77412,expresion grafica basica,prerrequisito
77443,expresion digital i - autocad,77415,informatica basica,prerrequisito
77449,seminario de investigacion,77438,metodologia y practica de la investigacion,prerrequisito
77456,taller de diseno vivienda social,77424,taller de diseno: centros habitacionales,prerrequisito
77456,taller de diseno vivienda social,77436,taller de diseno equipamientos,prerrequisito
77456,taller de diseno vivienda social,77437,taller de diseno espacio publico y medio ambiente,prerrequisito
77457,etica profesional,77453,etica general,prerrequisito
77462,alternativa de  grado,77449,seminario de investigacion,prerrequisito
77463,practica profesional,77401,matematica basica,prerrequisito
77463,practica profesional,77401,matematica basica,prerrequisito
77463,practica profesional,77402,logica,prerrequisito
77463,practica profesional,77402,logica,prerrequisito
77463,practica profesional,77403,introduccion al programa,prerrequisito
77463,practica profesional,77403,introduccion a la arquitectura,prerrequisito
77463,practica profesional,77404,taller composicion espacial,prerrequisito
77463,practica profesional,77404,taller de diseno unidades habitacionales,prerrequisito
77463,practica profesional,77405,ergonomia de la arquitectura y la ciudad,prerrequisito
77463,practica profesional,77405,ergonomia de la arquitectura y la ciudad,prerrequisito
77463,practica profesional,77406,deporte formativo,prerrequisito
77463,practica profesional,77406,deporte formativo,prerrequisito
77463,practica profesional,77407,formacion integral i,prerrequisito
77463,practica profesional,77407,formacion integral i,prerrequisito
77463,practica profesional,77408,historia de la arquitectura y la ciudad antigua y clasica,prerrequisito
77463,practica profesional,77408,historia de la arquitectura y ciudad antigua y media,prerrequisito
77463,practica profesional,77409,construccion y estructuras de baja complejidad,prerrequisito
77463,practica profesional,77409,construccion y estructura de la casa,prerrequisito
77463,practica profesional,77410,taller de diseno basico,prerrequisito
77463,practica profesional,77410,taller diseno basico,prerrequisito
77463,practica profesional,77411,principios de construccion,prerrequisito
77463,practica profesional,77411,principios de construccion,prerrequisito
77463,practica profesional,77412,expresion grafica basica,prerrequisito
77463,practica profesional,77412,percepcion y representacion grafica,prerrequisito
77463,practica profesional,77413,geometria descriptiva basica,prerrequisito
77463,practica profesional,77413,geometria descriptiva basica,prerrequisito
77463,practica profesional,77414,taller de diseno composicion forma y funcion,prerrequisito
77463,practica profesional,77414,"taller forma, funcion y significado",prerrequisito
77463,practica profesional,77415,informatica basica,prerrequisito
77463,practica profesional,77415,informatica basica,prerrequisito
77463,practica profesional,77416,expresion grafica avanzada,prerrequisito
77463,practica profesional,77416,planimetria arquitectonica,prerrequisito
77463,practica profesional,77417,ingles i,prerrequisito
77463,practica profesional,77417,ingles i,prerrequisito
77463,practica profesional,77418,expresion digital ii - archicad,prerrequisito
77463,practica profesional,77418,representacion digital 3d,prerrequisito
77463,practica profesional,77419,mecanica,prerrequisito
77463,practica profesional,77420,formacion integral ii,prerrequisito
77463,practica profesional,77420,formacion integral ii,prerrequisito
