CODIGO,PERIODO,ENTRY_YEAR,SEMESTRE,FECHA
66117021,201920,2019,semestre 2,2019-08-01
77414508,201920,2019,semestre 2,2019-08-01
66419072,201920,2019,semestre 2,2019-08-01
66418108,201920,2019,semestre 2,2019-08-01
66416584,201920,2019,semestre 2,2019-08-01
11318507,201920,2019,semestre 2,2019-08-01
66419005,201920,2019,semestre 2,2019-08-01
88119003,201920,2019,semestre 2,2019-08-01
66617558,201920,2019,semestre 2,2019-08-01
66117515,201920,2019,semestre 2,2019-08-01
66416504,201920,2019,semestre 2,2019-08-01
66414556,201920,2019,semestre 2,2019-08-01
11816502,201920,2019,semestre 2,2019-08-01
66418038,201920,2019,semestre 2,2019-08-01
55714514,201920,2019,semestre 2,2019-08-01
98919001,201920,2019,semestre 2,2019-08-01
66416577,201920,2019,semestre 2,2019-08-01
66417575,201920,2019,semestre 2,2019-08-01
66419142,201920,2019,semestre 2,2019-08-01
66419040,201920,2019,semestre 2,2019-08-01
66415546,201920,2019,semestre 2,2019-08-01
92719517,201920,2019,semestre 2,2019-08-01
66417056,201920,2019,semestre 2,2019-08-01
33119016,201920,2019,semestre 2,2019-08-01
66416134,201920,2019,semestre 2,2019-08-01
33312538,201920,2019,semestre 2,2019-08-01
55418002,201920,2019,semestre 2,2019-08-01
33316012,201920,2019,semestre 2,2019-08-01
55617009,201920,2019,semestre 2,2019-08-01
55514534,201920,2019,semestre 2,2019-08-01
33314533,201920,2019,semestre 2,2019-08-01
66419160,201920,2019,semestre 2,2019-08-01
88215014,201920,2019,semestre 2,2019-08-01
55616013,201920,2019,semestre 2,2019-08-01
66419115,201920,2019,semestre 2,2019-08-01
77418025,201920,2019,semestre 2,2019-08-01
66419591,201920,2019,semestre 2,2019-08-01
33313066,201920,2019,semestre 2,2019-08-01
66414545,201920,2019,semestre 2,2019-08-01
88216001,201920,2019,semestre 2,2019-08-01
66614524,201920,2019,semestre 2,2019-08-01
33117035,201920,2019,semestre 2,2019-08-01
66417005,201920,2019,semestre 2,2019-08-01
33316059,201920,2019,semestre 2,2019-08-01
66317011,201920,2019,semestre 2,2019-08-01
33315022,201920,2019,semestre 2,2019-08-01
66416037,201920,2019,semestre 2,2019-08-01
33315009,201920,2019,semestre 2,2019-08-01
66415594,201920,2019,semestre 2,2019-08-01
77119511,201920,2019,semestre 2,2019-08-01
66417591,201920,2019,semestre 2,2019-08-01
66619007,201920,2019,semestre 2,2019-08-01
66416119,201920,2019,semestre 2,2019-08-01
33314502,201920,2019,semestre 2,2019-08-01
33313026,201920,2019,semestre 2,2019-08-01
66316017,201920,2019,semestre 2,2019-08-01
66515024,201920,2019,semestre 2,2019-08-01
66418570,201920,2019,semestre 2,2019-08-01
55516505,201920,2019,semestre 2,2019-08-01
55516028,201920,2019,semestre 2,2019-08-01
66115504,201920,2019,semestre 2,2019-08-01
77319009,201920,2019,semestre 2,2019-08-01
11715019,201920,2019,semestre 2,2019-08-01
66417530,201920,2019,semestre 2,2019-08-01
66416605,201920,2019,semestre 2,2019-08-01
33315056,201920,2019,semestre 2,2019-08-01
33316505,201920,2019,semestre 2,2019-08-01
66419112,201920,2019,semestre 2,2019-08-01
66418573,201920,2019,semestre 2,2019-08-01
88114501,201920,2019,semestre 2,2019-08-01
33114528,201920,2019,semestre 2,2019-08-01
77117016,201920,2019,semestre 2,2019-08-01
66415050,201920,2019,semestre 2,2019-08-01
77116037,201920,2019,semestre 2,2019-08-01
66415598,201920,2019,semestre 2,2019-08-01
55717013,201920,2019,semestre 2,2019-08-01
66415507,201920,2019,semestre 2,2019-08-01
55317019,201920,2019,semestre 2,2019-08-01
33317044,201920,2019,semestre 2,2019-08-01
33215507,201920,2019,semestre 2,2019-08-01
66412572,201920,2019,semestre 2,2019-08-01
77115501,201920,2019,semestre 2,2019-08-01
55714052,201920,2019,semestre 2,2019-08-01
77217023,201920,2019,semestre 2,2019-08-01
66416051,201920,2019,semestre 2,2019-08-01
33116001,201920,2019,semestre 2,2019-08-01
33317029,201920,2019,semestre 2,2019-08-01
66415568,201920,2019,semestre 2,2019-08-01
66416029,201920,2019,semestre 2,2019-08-01
66617572,201920,2019,semestre 2,2019-08-01
88319002,201920,2019,semestre 2,2019-08-01
11718006,201920,2019,semestre 2,2019-08-01
66417113,201920,2019,semestre 2,2019-08-01
66412038,201920,2019,semestre 2,2019-08-01
66416026,201920,2019,semestre 2,2019-08-01
66615003,201920,2019,semestre 2,2019-08-01
66619020,201920,2019,semestre 2,2019-08-01
66415054,201920,2019,semestre 2,2019-08-01
66417079,201920,2019,semestre 2,2019-08-01
55715512,201920,2019,semestre 2,2019-08-01
77419506,201920,2019,semestre 2,2019-08-01
88219512,201920,2019,semestre 2,2019-08-01
33318541,201920,2019,semestre 2,2019-08-01
66116509,201920,2019,semestre 2,2019-08-01
88114524,201920,2019,semestre 2,2019-08-01
55714560,201920,2019,semestre 2,2019-08-01
55715009,201920,2019,semestre 2,2019-08-01
55218011,201920,2019,semestre 2,2019-08-01
66119514,201920,2019,semestre 2,2019-08-01
66618037,201920,2019,semestre 2,2019-08-01
33115009,201920,2019,semestre 2,2019-08-01
66415049,201920,2019,semestre 2,2019-08-01
88115008,201920,2019,semestre 2,2019-08-01
77116002,201920,2019,semestre 2,2019-08-01
66419063,201920,2019,semestre 2,2019-08-01
33317510,201920,2019,semestre 2,2019-08-01
66417028,201920,2019,semestre 2,2019-08-01
66419052,201920,2019,semestre 2,2019-08-01
66418510,201920,2019,semestre 2,2019-08-01
55519513,201920,2019,semestre 2,2019-08-01
92919613,201920,2019,semestre 2,2019-08-01
92419504,201920,2019,semestre 2,2019-08-01
11417002,201920,2019,semestre 2,2019-08-01
66419540,201920,2019,semestre 2,2019-08-01
66417147,201920,2019,semestre 2,2019-08-01
98419017,201920,2019,semestre 2,2019-08-01
66619014,201920,2019,semestre 2,2019-08-01
33113506,201920,2019,semestre 2,2019-08-01
66117008,201920,2019,semestre 2,2019-08-01
33318049,201920,2019,semestre 2,2019-08-01
66515002,201920,2019,semestre 2,2019-08-01
88214002,201920,2019,semestre 2,2019-08-01
55315518,201920,2019,semestre 2,2019-08-01
77115037,201920,2019,semestre 2,2019-08-01
66618018,201920,2019,semestre 2,2019-08-01
66417562,201920,2019,semestre 2,2019-08-01
55118002,201920,2019,semestre 2,2019-08-01
88116501,201920,2019,semestre 2,2019-08-01
55315034,201920,2019,semestre 2,2019-08-01
77417021,201920,2019,semestre 2,2019-08-01
92719502,201920,2019,semestre 2,2019-08-01
88217002,201920,2019,semestre 2,2019-08-01
33116021,201920,2019,semestre 2,2019-08-01
55218009,201920,2019,semestre 2,2019-08-01
66418583,201920,2019,semestre 2,2019-08-01
66416572,201920,2019,semestre 2,2019-08-01
33315501,201920,2019,semestre 2,2019-08-01
55316509,201920,2019,semestre 2,2019-08-01
66416604,201920,2019,semestre 2,2019-08-01
66416644,201920,2019,semestre 2,2019-08-01
66416530,201920,2019,semestre 2,2019-08-01
66418097,201920,2019,semestre 2,2019-08-01
66417073,201920,2019,semestre 2,2019-08-01
55316031,201920,2019,semestre 2,2019-08-01
66616556,201920,2019,semestre 2,2019-08-01
66415006,201920,2019,semestre 2,2019-08-01
66117037,201920,2019,semestre 2,2019-08-01
55118017,201920,2019,semestre 2,2019-08-01
66618539,201920,2019,semestre 2,2019-08-01
55718011,201920,2019,semestre 2,2019-08-01
66116521,201920,2019,semestre 2,2019-08-01
66414094,201920,2019,semestre 2,2019-08-01
77414538,201920,2019,semestre 2,2019-08-01
66116042,201920,2019,semestre 2,2019-08-01
66117518,201920,2019,semestre 2,2019-08-01
66616028,201920,2019,semestre 2,2019-08-01
66413510,201920,2019,semestre 2,2019-08-01
88218005,201920,2019,semestre 2,2019-08-01
66515516,201920,2019,semestre 2,2019-08-01
88115516,201920,2019,semestre 2,2019-08-01
66416139,201920,2019,semestre 2,2019-08-01
55217031,201920,2019,semestre 2,2019-08-01
66416004,201920,2019,semestre 2,2019-08-01
66616042,201920,2019,semestre 2,2019-08-01
66415521,201920,2019,semestre 2,2019-08-01
55117515,201920,2019,semestre 2,2019-08-01
33317011,201920,2019,semestre 2,2019-08-01
77317511,201920,2019,semestre 2,2019-08-01
77415517,201920,2019,semestre 2,2019-08-01
77115028,201920,2019,semestre 2,2019-08-01
66418555,201920,2019,semestre 2,2019-08-01
66416126,201920,2019,semestre 2,2019-08-01
55619004,201920,2019,semestre 2,2019-08-01
66318502,201920,2019,semestre 2,2019-08-01
66417537,201920,2019,semestre 2,2019-08-01
77419013,201920,2019,semestre 2,2019-08-01
33115513,201920,2019,semestre 2,2019-08-01
66219005,201920,2019,semestre 2,2019-08-01
66419151,201920,2019,semestre 2,2019-08-01
88216502,201920,2019,semestre 2,2019-08-01
66118035,201920,2019,semestre 2,2019-08-01
11314004,201920,2019,semestre 2,2019-08-01
11316008,201920,2019,semestre 2,2019-08-01
66117507,201920,2019,semestre 2,2019-08-01
66516518,201920,2019,semestre 2,2019-08-01
66514502,201920,2019,semestre 2,2019-08-01
66317007,201920,2019,semestre 2,2019-08-01
66419512,201920,2019,semestre 2,2019-08-01
66415564,201920,2019,semestre 2,2019-08-01
55315031,201920,2019,semestre 2,2019-08-01
66416131,201920,2019,semestre 2,2019-08-01
88219002,201920,2019,semestre 2,2019-08-01
66415003,201920,2019,semestre 2,2019-08-01
66119014,201920,2019,semestre 2,2019-08-01
77317504,201920,2019,semestre 2,2019-08-01
66412095,201920,2019,semestre 2,2019-08-01
66415098,201920,2019,semestre 2,2019-08-01
33218511,201920,2019,semestre 2,2019-08-01
66417527,201920,2019,semestre 2,2019-08-01
66419035,201920,2019,semestre 2,2019-08-01
33316062,201920,2019,semestre 2,2019-08-01
77116519,201920,2019,semestre 2,2019-08-01
66414062,201920,2019,semestre 2,2019-08-01
66416642,201920,2019,semestre 2,2019-08-01
33317019,201920,2019,semestre 2,2019-08-01
66416628,201920,2019,semestre 2,2019-08-01
33318529,201920,2019,semestre 2,2019-08-01
66417556,201920,2019,semestre 2,2019-08-01
55714553,201920,2019,semestre 2,2019-08-01
33317037,201920,2019,semestre 2,2019-08-01
33115027,201920,2019,semestre 2,2019-08-01
88215045,201920,2019,semestre 2,2019-08-01
33217507,201920,2019,semestre 2,2019-08-01
66417145,201920,2019,semestre 2,2019-08-01
55314048,201920,2019,semestre 2,2019-08-01
66419125,201920,2019,semestre 2,2019-08-01
77416044,201920,2019,semestre 2,2019-08-01
55216518,201920,2019,semestre 2,2019-08-01
66518522,201920,2019,semestre 2,2019-08-01
55514516,201920,2019,semestre 2,2019-08-01
66117044,201920,2019,semestre 2,2019-08-01
55714506,201920,2019,semestre 2,2019-08-01
66116029,201920,2019,semestre 2,2019-08-01
55119525,201920,2019,semestre 2,2019-08-01
66616546,201920,2019,semestre 2,2019-08-01
33319012,201920,2019,semestre 2,2019-08-01
33115506,201920,2019,semestre 2,2019-08-01
77417043,201920,2019,semestre 2,2019-08-01
66417587,201920,2019,semestre 2,2019-08-01
66413083,201920,2019,semestre 2,2019-08-01
55417520,201920,2019,semestre 2,2019-08-01
66219013,201920,2019,semestre 2,2019-08-01
66416620,201920,2019,semestre 2,2019-08-01
55417523,201920,2019,semestre 2,2019-08-01
66416135,201920,2019,semestre 2,2019-08-01
66415009,201920,2019,semestre 2,2019-08-01
97419001,201920,2019,semestre 2,2019-08-01
33217513,201920,2019,semestre 2,2019-08-01
91619514,201920,2019,semestre 2,2019-08-01
77217012,201920,2019,semestre 2,2019-08-01
66415058,201920,2019,semestre 2,2019-08-01
55713508,201920,2019,semestre 2,2019-08-01
33317004,201920,2019,semestre 2,2019-08-01
66419083,201920,2019,semestre 2,2019-08-01
66417025,201920,2019,semestre 2,2019-08-01
66117050,201920,2019,semestre 2,2019-08-01
88117030,201920,2019,semestre 2,2019-08-01
11718021,201920,2019,semestre 2,2019-08-01
11313501,201920,2019,semestre 2,2019-08-01
66119532,201920,2019,semestre 2,2019-08-01
66116047,201920,2019,semestre 2,2019-08-01
66116015,201920,2019,semestre 2,2019-08-01
66518026,201920,2019,semestre 2,2019-08-01
33114511,201920,2019,semestre 2,2019-08-01
77418003,201920,2019,semestre 2,2019-08-01
55417518,201920,2019,semestre 2,2019-08-01
98419015,201920,2019,semestre 2,2019-08-01
66417578,201920,2019,semestre 2,2019-08-01
66418529,201920,2019,semestre 2,2019-08-01
55517502,201920,2019,semestre 2,2019-08-01
55714049,201920,2019,semestre 2,2019-08-01
55518019,201920,2019,semestre 2,2019-08-01
66416624,201920,2019,semestre 2,2019-08-01
66416109,201920,2019,semestre 2,2019-08-01
66419585,201920,2019,semestre 2,2019-08-01
55714578,201920,2019,semestre 2,2019-08-01
66415528,201920,2019,semestre 2,2019-08-01
33316042,201920,2019,semestre 2,2019-08-01
55517031,201920,2019,semestre 2,2019-08-01
77116014,201920,2019,semestre 2,2019-08-01
33316071,201920,2019,semestre 2,2019-08-01
66417571,201920,2019,semestre 2,2019-08-01
55714536,201920,2019,semestre 2,2019-08-01
55514512,201920,2019,semestre 2,2019-08-01
33318031,201920,2019,semestre 2,2019-08-01
66418087,201920,2019,semestre 2,2019-08-01
66117511,201920,2019,semestre 2,2019-08-01
90218507,201920,2019,semestre 2,2019-08-01
66417577,201920,2019,semestre 2,2019-08-01
77416015,201920,2019,semestre 2,2019-08-01
11815510,201920,2019,semestre 2,2019-08-01
55517527,201920,2019,semestre 2,2019-08-01
11316504,201920,2019,semestre 2,2019-08-01
66619531,201920,2019,semestre 2,2019-08-01
90119504,201920,2019,semestre 2,2019-08-01
33314541,201920,2019,semestre 2,2019-08-01
66415622,201920,2019,semestre 2,2019-08-01
55516520,201920,2019,semestre 2,2019-08-01
66518019,201920,2019,semestre 2,2019-08-01
55119519,201920,2019,semestre 2,2019-08-01
66617569,201920,2019,semestre 2,2019-08-01
66419139,201920,2019,semestre 2,2019-08-01
33317502,201920,2019,semestre 2,2019-08-01
77317004,201920,2019,semestre 2,2019-08-01
33316030,201920,2019,semestre 2,2019-08-01
88213509,201920,2019,semestre 2,2019-08-01
55315020,201920,2019,semestre 2,2019-08-01
66518506,201920,2019,semestre 2,2019-08-01
90819001,201920,2019,semestre 2,2019-08-01
88119047,201920,2019,semestre 2,2019-08-01
55419011,201920,2019,semestre 2,2019-08-01
55714579,201920,2019,semestre 2,2019-08-01
98419514,201920,2019,semestre 2,2019-08-01
77415520,201920,2019,semestre 2,2019-08-01
66217025,201920,2019,semestre 2,2019-08-01
66414513,201920,2019,semestre 2,2019-08-01
55114506,201920,2019,semestre 2,2019-08-01
33214510,201920,2019,semestre 2,2019-08-01
33117503,201920,2019,semestre 2,2019-08-01
55517020,201920,2019,semestre 2,2019-08-01
33316029,201920,2019,semestre 2,2019-08-01
33216017,201920,2019,semestre 2,2019-08-01
55516502,201920,2019,semestre 2,2019-08-01
77412019,201920,2019,semestre 2,2019-08-01
66419582,201920,2019,semestre 2,2019-08-01
66416517,201920,2019,semestre 2,2019-08-01
88115524,201920,2019,semestre 2,2019-08-01
66417047,201920,2019,semestre 2,2019-08-01
66415535,201920,2019,semestre 2,2019-08-01
95219005,201920,2019,semestre 2,2019-08-01
95019515,201920,2019,semestre 2,2019-08-01
88115534,201920,2019,semestre 2,2019-08-01
66419102,201920,2019,semestre 2,2019-08-01
11814020,201920,2019,semestre 2,2019-08-01
55519502,201920,2019,semestre 2,2019-08-01
88116005,201920,2019,semestre 2,2019-08-01
55316011,201920,2019,semestre 2,2019-08-01
92819510,201920,2019,semestre 2,2019-08-01
55216509,201920,2019,semestre 2,2019-08-01
66116019,201920,2019,semestre 2,2019-08-01
66416512,201920,2019,semestre 2,2019-08-01
55417510,201920,2019,semestre 2,2019-08-01
77118510,201920,2019,semestre 2,2019-08-01
77115505,201920,2019,semestre 2,2019-08-01
33315518,201920,2019,semestre 2,2019-08-01
66615038,201920,2019,semestre 2,2019-08-01
66416579,201920,2019,semestre 2,2019-08-01
66413517,201920,2019,semestre 2,2019-08-01
66119005,201920,2019,semestre 2,2019-08-01
55115011,201920,2019,semestre 2,2019-08-01
77415021,201920,2019,semestre 2,2019-08-01
98419014,201920,2019,semestre 2,2019-08-01
66412004,201920,2019,semestre 2,2019-08-01
77416018,201920,2019,semestre 2,2019-08-01
66514501,201920,2019,semestre 2,2019-08-01
66419043,201920,2019,semestre 2,2019-08-01
66415017,201920,2019,semestre 2,2019-08-01
99519502,201920,2019,semestre 2,2019-08-01
66116030,201920,2019,semestre 2,2019-08-01
66516505,201920,2019,semestre 2,2019-08-01
55218010,201920,2019,semestre 2,2019-08-01
66217014,201920,2019,semestre 2,2019-08-01
66119035,201920,2019,semestre 2,2019-08-01
55715545,201920,2019,semestre 2,2019-08-01
88214507,201920,2019,semestre 2,2019-08-01
55715017,201920,2019,semestre 2,2019-08-01
88215518,201920,2019,semestre 2,2019-08-01
66417155,201920,2019,semestre 2,2019-08-01
88116504,201920,2019,semestre 2,2019-08-01
55417501,201920,2019,semestre 2,2019-08-01
66415106,201920,2019,semestre 2,2019-08-01
66616563,201920,2019,semestre 2,2019-08-01
11915008,201920,2019,semestre 2,2019-08-01
55716025,201920,2019,semestre 2,2019-08-01
66418088,201920,2019,semestre 2,2019-08-01
66118020,201920,2019,semestre 2,2019-08-01
66119046,201920,2019,semestre 2,2019-08-01
66617013,201920,2019,semestre 2,2019-08-01
66415068,201920,2019,semestre 2,2019-08-01
66118047,201920,2019,semestre 2,2019-08-01
66619026,201920,2019,semestre 2,2019-08-01
66414553,201920,2019,semestre 2,2019-08-01
66518529,201920,2019,semestre 2,2019-08-01
55515517,201920,2019,semestre 2,2019-08-01
55214503,201920,2019,semestre 2,2019-08-01
66114522,201920,2019,semestre 2,2019-08-01
77116020,201920,2019,semestre 2,2019-08-01
11715508,201920,2019,semestre 2,2019-08-01
66319503,201920,2019,semestre 2,2019-08-01
88213013,201920,2019,semestre 2,2019-08-01
66619022,201920,2019,semestre 2,2019-08-01
33117009,201920,2019,semestre 2,2019-08-01
88218512,201920,2019,semestre 2,2019-08-01
33117515,201920,2019,semestre 2,2019-08-01
33317041,201920,2019,semestre 2,2019-08-01
66516503,201920,2019,semestre 2,2019-08-01
33317520,201920,2019,semestre 2,2019-08-01
66115512,201920,2019,semestre 2,2019-08-01
55517537,201920,2019,semestre 2,2019-08-01
66419003,201920,2019,semestre 2,2019-08-01
66117506,201920,2019,semestre 2,2019-08-01
66417116,201920,2019,semestre 2,2019-08-01
33116511,201920,2019,semestre 2,2019-08-01
33110553,201920,2019,semestre 2,2019-08-01
66417035,201920,2019,semestre 2,2019-08-01
66413042,201920,2019,semestre 2,2019-08-01
88117004,201920,2019,semestre 2,2019-08-01
33216522,201920,2019,semestre 2,2019-08-01
66116522,201920,2019,semestre 2,2019-08-01
33319032,201920,2019,semestre 2,2019-08-01
88216520,201920,2019,semestre 2,2019-08-01
66416536,201920,2019,semestre 2,2019-08-01
66117528,201920,2019,semestre 2,2019-08-01
33319026,201920,2019,semestre 2,2019-08-01
66417144,201920,2019,semestre 2,2019-08-01
66414563,201920,2019,semestre 2,2019-08-01
66419547,201920,2019,semestre 2,2019-08-01
55116026,201920,2019,semestre 2,2019-08-01
11713021,201920,2019,semestre 2,2019-08-01
88118005,201920,2019,semestre 2,2019-08-01
66417582,201920,2019,semestre 2,2019-08-01
11316010,201920,2019,semestre 2,2019-08-01
66515003,201920,2019,semestre 2,2019-08-01
88114503,201920,2019,semestre 2,2019-08-01
66416140,201920,2019,semestre 2,2019-08-01
66517004,201920,2019,semestre 2,2019-08-01
92717025,201920,2019,semestre 2,2019-08-01
88115014,201920,2019,semestre 2,2019-08-01
66216003,201920,2019,semestre 2,2019-08-01
55217505,201920,2019,semestre 2,2019-08-01
55516530,201920,2019,semestre 2,2019-08-01
66412086,201920,2019,semestre 2,2019-08-01
55714520,201920,2019,semestre 2,2019-08-01
88114513,201920,2019,semestre 2,2019-08-01
77116517,201920,2019,semestre 2,2019-08-01
66517514,201920,2019,semestre 2,2019-08-01
66319502,201920,2019,semestre 2,2019-08-01
33313503,201920,2019,semestre 2,2019-08-01
66416070,201920,2019,semestre 2,2019-08-01
66515009,201920,2019,semestre 2,2019-08-01
66617077,201920,2019,semestre 2,2019-08-01
93018506,201920,2019,semestre 2,2019-08-01
88115504,201920,2019,semestre 2,2019-08-01
66418009,201920,2019,semestre 2,2019-08-01
66412519,201920,2019,semestre 2,2019-08-01
88115023,201920,2019,semestre 2,2019-08-01
66318509,201920,2019,semestre 2,2019-08-01
55717005,201920,2019,semestre 2,2019-08-01
66418575,201920,2019,semestre 2,2019-08-01
88219515,201920,2019,semestre 2,2019-08-01
88219001,201920,2019,semestre 2,2019-08-01
33115527,201920,2019,semestre 2,2019-08-01
33313511,201920,2019,semestre 2,2019-08-01
11716510,201920,2019,semestre 2,2019-08-01
33219039,201920,2019,semestre 2,2019-08-01
33319033,201920,2019,semestre 2,2019-08-01
66419054,201920,2019,semestre 2,2019-08-01
88115540,201920,2019,semestre 2,2019-08-01
66517030,201920,2019,semestre 2,2019-08-01
77415001,201920,2019,semestre 2,2019-08-01
55417014,201920,2019,semestre 2,2019-08-01
55716019,201920,2019,semestre 2,2019-08-01
66417156,201920,2019,semestre 2,2019-08-01
66118524,201920,2019,semestre 2,2019-08-01
77115504,201920,2019,semestre 2,2019-08-01
98019508,201920,2019,semestre 2,2019-08-01
33216515,201920,2019,semestre 2,2019-08-01
55115001,201920,2019,semestre 2,2019-08-01
55114017,201920,2019,semestre 2,2019-08-01
88117512,201920,2019,semestre 2,2019-08-01
66414065,201920,2019,semestre 2,2019-08-01
77116003,201920,2019,semestre 2,2019-08-01
66415597,201920,2019,semestre 2,2019-08-01
66617512,201920,2019,semestre 2,2019-08-01
55317023,201920,2019,semestre 2,2019-08-01
66419136,201920,2019,semestre 2,2019-08-01
90218503,201920,2019,semestre 2,2019-08-01
66416608,201920,2019,semestre 2,2019-08-01
33312003,201920,2019,semestre 2,2019-08-01
55716030,201920,2019,semestre 2,2019-08-01
55515516,201920,2019,semestre 2,2019-08-01
66417016,201920,2019,semestre 2,2019-08-01
33215003,201920,2019,semestre 2,2019-08-01
55715043,201920,2019,semestre 2,2019-08-01
66419596,201920,2019,semestre 2,2019-08-01
77418511,201920,2019,semestre 2,2019-08-01
66514503,201920,2019,semestre 2,2019-08-01
55715084,201920,2019,semestre 2,2019-08-01
88116003,201920,2019,semestre 2,2019-08-01
77217025,201920,2019,semestre 2,2019-08-01
66415115,201920,2019,semestre 2,2019-08-01
66515026,201920,2019,semestre 2,2019-08-01
66416631,201920,2019,semestre 2,2019-08-01
66515011,201920,2019,semestre 2,2019-08-01
88115519,201920,2019,semestre 2,2019-08-01
33316513,201920,2019,semestre 2,2019-08-01
33213004,201920,2019,semestre 2,2019-08-01
66615023,201920,2019,semestre 2,2019-08-01
77416023,201920,2019,semestre 2,2019-08-01
66616535,201920,2019,semestre 2,2019-08-01
33217508,201920,2019,semestre 2,2019-08-01
93018505,201920,2019,semestre 2,2019-08-01
33214514,201920,2019,semestre 2,2019-08-01
77118028,201920,2019,semestre 2,2019-08-01
55215507,201920,2019,semestre 2,2019-08-01
66517501,201920,2019,semestre 2,2019-08-01
66417534,201920,2019,semestre 2,2019-08-01
77118008,201920,2019,semestre 2,2019-08-01
33217015,201920,2019,semestre 2,2019-08-01
66416533,201920,2019,semestre 2,2019-08-01
88114027,201920,2019,semestre 2,2019-08-01
66418582,201920,2019,semestre 2,2019-08-01
66416014,201920,2019,semestre 2,2019-08-01
66617010,201920,2019,semestre 2,2019-08-01
33108528,201920,2019,semestre 2,2019-08-01
66418053,201920,2019,semestre 2,2019-08-01
66618533,201920,2019,semestre 2,2019-08-01
55117025,201920,2019,semestre 2,2019-08-01
95219526,201920,2019,semestre 2,2019-08-01
66616515,201920,2019,semestre 2,2019-08-01
66414127,201920,2019,semestre 2,2019-08-01
33316515,201920,2019,semestre 2,2019-08-01
66515012,201920,2019,semestre 2,2019-08-01
66418518,201920,2019,semestre 2,2019-08-01
66419038,201920,2019,semestre 2,2019-08-01
33218021,201920,2019,semestre 2,2019-08-01
66419105,201920,2019,semestre 2,2019-08-01
33216015,201920,2019,semestre 2,2019-08-01
66419017,201920,2019,semestre 2,2019-08-01
66419159,201920,2019,semestre 2,2019-08-01
66411572,201920,2019,semestre 2,2019-08-01
66417565,201920,2019,semestre 2,2019-08-01
66416638,201920,2019,semestre 2,2019-08-01
33315024,201920,2019,semestre 2,2019-08-01
66417588,201920,2019,semestre 2,2019-08-01
66411063,201920,2019,semestre 2,2019-08-01
66118008,201920,2019,semestre 2,2019-08-01
33114518,201920,2019,semestre 2,2019-08-01
88116020,201920,2019,semestre 2,2019-08-01
33118508,201920,2019,semestre 2,2019-08-01
77416027,201920,2019,semestre 2,2019-08-01
77116040,201920,2019,semestre 2,2019-08-01
33318037,201920,2019,semestre 2,2019-08-01
77115526,201920,2019,semestre 2,2019-08-01
88218510,201920,2019,semestre 2,2019-08-01
55115512,201920,2019,semestre 2,2019-08-01
66418574,201920,2019,semestre 2,2019-08-01
66415020,201920,2019,semestre 2,2019-08-01
66415125,201920,2019,semestre 2,2019-08-01
55615502,201920,2019,semestre 2,2019-08-01
66413521,201920,2019,semestre 2,2019-08-01
77116506,201920,2019,semestre 2,2019-08-01
66316510,201920,2019,semestre 2,2019-08-01
88317504,201920,2019,semestre 2,2019-08-01
55515505,201920,2019,semestre 2,2019-08-01
77116032,201920,2019,semestre 2,2019-08-01
55614501,201920,2019,semestre 2,2019-08-01
66417574,201920,2019,semestre 2,2019-08-01
66119015,201920,2019,semestre 2,2019-08-01
33217520,201920,2019,semestre 2,2019-08-01
33118510,201920,2019,semestre 2,2019-08-01
55516531,201920,2019,semestre 2,2019-08-01
66415529,201920,2019,semestre 2,2019-08-01
55315004,201920,2019,semestre 2,2019-08-01
66416564,201920,2019,semestre 2,2019-08-01
33311039,201920,2019,semestre 2,2019-08-01
33115001,201920,2019,semestre 2,2019-08-01
55514541,201920,2019,semestre 2,2019-08-01
66617071,201920,2019,semestre 2,2019-08-01
77116043,201920,2019,semestre 2,2019-08-01
55717017,201920,2019,semestre 2,2019-08-01
33217518,201920,2019,semestre 2,2019-08-01
55119005,201920,2019,semestre 2,2019-08-01
33116516,201920,2019,semestre 2,2019-08-01
66116025,201920,2019,semestre 2,2019-08-01
11416013,201920,2019,semestre 2,2019-08-01
55615003,202010,2020,semestre 1,2020-02-01
66516018,202010,2020,semestre 1,2020-02-01
66419160,202010,2020,semestre 1,2020-02-01
11817512,202010,2020,semestre 1,2020-02-01
55315518,202010,2020,semestre 1,2020-02-01
77420010,202010,2020,semestre 1,2020-02-01
90118507,202010,2020,semestre 1,2020-02-01
66618017,202010,2020,semestre 1,2020-02-01
33216522,202010,2020,semestre 1,2020-02-01
66417556,202010,2020,semestre 1,2020-02-01
66418503,202010,2020,semestre 1,2020-02-01
66418053,202010,2020,semestre 1,2020-02-01
66118047,202010,2020,semestre 1,2020-02-01
66415068,202010,2020,semestre 1,2020-02-01
66616535,202010,2020,semestre 1,2020-02-01
66417091,202010,2020,semestre 1,2020-02-01
55519001,202010,2020,semestre 1,2020-02-01
33118510,202010,2020,semestre 1,2020-02-01
90120004,202010,2020,semestre 1,2020-02-01
33315053,202010,2020,semestre 1,2020-02-01
66416131,202010,2020,semestre 1,2020-02-01
66414537,202010,2020,semestre 1,2020-02-01
66417527,202010,2020,semestre 1,2020-02-01
55318504,202010,2020,semestre 1,2020-02-01
88119004,202010,2020,semestre 1,2020-02-01
66420109,202010,2020,semestre 1,2020-02-01
66415521,202010,2020,semestre 1,2020-02-01
55418519,202010,2020,semestre 1,2020-02-01
33315507,202010,2020,semestre 1,2020-02-01
66417562,202010,2020,semestre 1,2020-02-01
66417097,202010,2020,semestre 1,2020-02-01
